dotId,x,y,r
124,91.63171,14.03472,0.7428882
125,98.60278,17.936384,0.7419167
126,105.572556,21.838102,0.74087346
127,112.54194,25.739998,0.7397672
128,119.51036,29.641884,0.7386032
129,126.47761,33.543682,0.73738134
130,133.44463,37.44564,0.7361558
131,140.41202,41.347897,0.734912
132,147.37993,45.250534,0.73370075
133,154.35039,49.154186,0.7325598
134,161.32518,53.05953,0.73153543
135,168.30635,56.967323,0.73069006
136,175.29767,60.87896,0.73007333
137,182.30339,64.79618,0.7298034
138,189.3291,68.72119,0.72993654
139,196.38167,72.65682,0.73062295
140,7.8672786,-40.74356,0.749948
141,14.83729,-36.84558,0.74961966
142,21.807413,-32.9476,0.74925566
143,28.777807,-29.049562,0.7488421
144,35.748577,-25.15136,0.7483915
145,42.719715,-21.252865,0.7478802
146,49.691036,-17.353916,0.74734455
147,56.662827,-13.45462,0.74674916
148,63.635017,-9.554905,0.74610716
149,70.607544,-5.6547933,0.7453858
150,77.57989,-1.7542021,0.7446014
151,84.55224,2.1467984,0.743743
152,91.524155,6.0481915,0.74280846
153,98.49547,9.949826,0.7417982
154,105.46558,13.851605,0.7407045
155,112.43522,17.753542,0.73955697
156,119.403984,21.655548,0.7383407
157,126.37173,25.55758,0.7370742
158,133.33868,29.459635,0.73578346
159,140.30626,33.362003,0.7344777
160,147.27399,37.264626,0.73319316
161,154.24362,41.167946,0.73196477
162,161.21718,45.072605,0.7308346
163,168.19614,48.97913,0.72985744
164,175.18427,52.888786,0.7291061
165,182.18488,56.802814,0.7286537
166,189.20392,60.72336,0.7285883
167,196.24704,64.65261,0.72902673
168,7.758269,-48.729992,0.7504655
169,14.728669,-44.83197,0.7500948
170,21.699135,-40.93385,0.74970084
171,28.669739,-37.035633,0.74925065
172,35.640602,-33.137238,0.74874127
173,42.61171,-29.238619,0.74820465
174,49.583153,-25.33975,0.7476305
175,56.55505,-21.440577,0.74698544
176,63.527275,-17.541006,0.7462853
177,70.49981,-13.641056,0.7455252
178,77.47215,-9.740597,0.74469095
179,84.444595,-5.839722,0.7437901
180,91.41663,-1.9384581,0.74281174
181,98.38812,1.9631172,0.7417628
182,105.358505,5.8649263,0.74063075
183,112.32836,9.766941,0.73943186
184,119.29745,13.669061,0.7381697
185,126.265594,17.571253,0.7368591
186,133.23267,21.473494,0.7355062
187,140.2004,25.375961,0.73414326
188,147.1681,29.278605,0.7327883
189,154.13724,33.18175,0.7314805
190,161.10979,37.085907,0.7302614
191,168.0872,40.991573,0.72917485
192,175.07266,44.89964,0.72829545
193,182.06929,48.811234,0.7276853
194,189.08273,52.728146,0.72744054
195,196.11806,56.652233,0.72765505
196,7.649244,-56.71694,0.75116545
197,14.619959,-52.818592,0.75073767
198,21.590704,-48.92031,0.7502654
199,28.561552,-45.021954,0.74975544
200,35.532578,-41.123474,0.74922764
201,42.503902,-37.22485,0.7486252
202,49.475502,-33.326042,0.74799556
203,56.447453,-29.426882,0.7473008
204,63.419754,-25.527395,0.74655426
205,70.39223,-21.627537,0.7457456
206,77.36453,-17.72716,0.7448691
207,84.337074,-13.826424,0.7439262
208,91.30913,-9.925235,0.7429032
209,98.28075,-6.0237145,0.74180585
210,105.25131,-2.1218698,0.7406352
211,112.22138,1.7801663,0.7393968
212,119.190735,5.6824217,0.73808986
213,126.15921,9.584746,0.73673433
214,133.12651,13.487121,0.7353337
215,140.09436,17.38971,0.73390746
216,147.06218,21.292469,0.7324945
217,154.03105,25.19555,0.73110974
218,161.00287,29.099386,0.72980964
219,167.97917,33.00438,0.72862923
220,174.9625,36.911247,0.72763324
221,181.95612,40.820927,0.7268847
222,188.96481,44.73488,0.7264811
223,195.99382,48.654778,0.72650033
224,7.540216,-64.70458,0.75195485
225,14.511287,-60.806007,0.75146794
226,21.48236,-56.90753,0.75093734
227,28.453478,-53.009,0.7503877
228,35.42476,-49.110363,0.7497849
229,42.39624,-45.211624,0.7491494
230,49.367973,-41.312748,0.7484515
231,56.340015,-37.413586,0.74772185
232,63.312363,-33.514122,0.74691844
233,70.28466,-29.614208,0.7460569
234,77.257065,-25.713879,0.74513435
235,84.22963,-21.813276,0.74413985
236,91.20164,-17.912107,0.7430781
237,98.173355,-14.010641,0.74193746
238,105.14401,-10.108753,0.7407281
239,112.114296,-6.2066455,0.7394414
240,119.08387,-2.3043613,0.73809516
241,126.05261,1.598074,0.73668975
242,133.02017,5.5006585,0.73524344
243,139.98816,9.403334,0.73376983
244,146.95616,13.306168,0.7322999
245,153.92494,17.209276,0.7308559
246,160.89629,21.112875,0.72947615
247,167.87181,25.017393,0.72820914
248,174.8535,28.923363,0.72711104
249,181.84482,32.83155,0.72624505
250,188.84967,36.743095,0.725696
251,195.87355,40.659527,0.72554535
252,7.4311237,-72.69264,0.7527786
253,14.402599,-68.79403,0.75227606
254,21.373997,-64.895325,0.7517315
255,28.345428,-60.996574,0.7511108
256,35.316944,-57.097836,0.7504656
257,42.28864,-53.198936,0.7497672
258,49.260536,-49.299915,0.74902284
259,56.232647,-45.400692,0.74821836
260,63.204872,-41.501053,0.7473606
261,70.17716,-37.6011,0.74646115
262,77.149734,-33.700882,0.74549013
263,84.12214,-29.80023,0.74445045
264,91.09416,-25.899094,0.7433435
265,98.065865,-21.99763,0.7421568
266,105.036606,-18.095695,0.7408998
267,112.00708,-14.193604,0.739576
268,118.97683,-10.291237,0.7381856
269,125.94579,-6.3886747,0.7367409
270,132.9136,-2.4859812,0.73524976
271,139.88179,1.4168204,0.73373014
272,146.85,5.319761,0.732209
273,153.81882,9.222865,0.7307019
274,160.78992,13.126382,0.7292599
275,167.76494,17.030535,0.72791773
276,174.74548,20.93575,0.7267278
277,181.73505,24.842773,0.72575456
278,188.7369,28.752352,0.7250761
279,195.75665,32.665936,0.7247778
280,7.3219485,-80.68065,0.7537992
281,14.293738,-76.78192,0.75317657
282,21.265482,-72.88325,0.75254387
283,28.237238,-68.98449,0.7518717
284,35.20905,-65.0856,0.7511725
285,42.180923,-61.186546,0.75043803
286,49.152916,-57.28733,0.74963886
287,56.125065,-53.387882,0.7487912
288,63.097355,-49.48821,0.7479095
289,70.06983,-45.588318,0.7469638
290,77.042336,-41.68806,0.74593127
291,84.01458,-37.78733,0.7448474
292,90.98667,-33.886223,0.74368805
293,97.95823,-29.984674,0.7424535
294,104.92909,-26.082722,0.74116296
295,111.89973,-22.180573,0.7398009
296,118.869606,-18.278154,0.73837197
297,125.838745,-14.375492,0.73688257
298,132.80681,-10.472632,0.73534733
299,139.77527,-6.569764,0.7337831
300,146.7437,-2.6667292,0.73221624
301,153.71266,1.2364109,0.7306576
302,160.68372,5.1398606,0.7291522
303,167.65845,9.043704,0.7277408
304,174.63826,12.948375,0.7264745
305,181.62653,16.854359,0.72540843
306,188.62614,20.762383,0.724617
307,195.64264,24.673542,0.7241892
308,7.212698,-88.66877,0.7548047
309,14.184821,-84.77022,0.7541878
310,21.156881,-80.87142,0.75354177
311,28.12888,-76.97249,0.75284123
312,35.100914,-73.073425,0.7520795
313,42.073013,-69.17427,0.751267
314,49.04519,-65.27497,0.75042593
315,56.017513,-61.37549,0.7495202
316,62.989944,-57.47576,0.74855345
317,69.962364,-53.57573,0.7475327
318,76.934715,-49.67527,0.74646044
319,83.907,-45.774483,0.7453309
320,90.879005,-41.873318,0.7441272
321,97.85041,-37.97167,0.7428476
322,104.821495,-34.06976,0.74151886
323,111.792206,-30.167578,0.7401113
324,118.762215,-26.265068,0.7386395
325,125.73146,-22.362328,0.73710436
326,132.6998,-18.459381,0.73553175
327,139.66858,-14.556395,0.7339289
328,146.63725,-10.65332,0.7323111
329,153.60645,-6.7501135,0.7307121
330,160.57762,-2.8467722,0.72915506
331,167.55228,1.0568947,0.72768325
332,174.53171,4.9610434,0.7263475
333,181.51912,8.866188,0.72520274
334,188.51717,12.772886,0.72431713
335,195.53117,16.681948,0.7237722
336,7.103292,-96.656425,0.75599587
337,14.075696,-92.757996,0.7553116
338,21.048044,-88.859314,0.75457656
339,28.020353,-84.96046,0.75379854
340,34.992683,-81.061455,0.7529809
341,41.965004,-77.16224,0.7521334
342,48.93736,-73.26281,0.75123084
343,55.909763,-69.36317,0.75027406
344,62.88218,-65.46323,0.74926686
345,69.85459,-61.56305,0.7482128
346,76.826996,-57.662548,0.74709487
347,83.799225,-53.761692,0.74590355
348,90.77102,-49.86037,0.74464107
349,97.74251,-45.958702,0.74333775
350,104.713776,-42.056767,0.74196136
351,111.684494,-38.154533,0.740509
352,118.654625,-34.25198,0.73899883
353,125.62389,-30.349129,0.73742753
354,132.5926,-26.44612,0.73582035
355,139.56172,-22.543087,0.7341728
356,146.53062,-18.639946,0.73252
357,153.50015,-14.736735,0.73087084
358,160.47162,-10.83343,0.7292685
359,167.4464,-6.930025,0.7277449
360,174.42575,-3.0262656,0.7263461
361,181.4127,0.8781429,0.7251318
362,188.40976,4.7835965,0.724162
363,195.422,8.690912,0.7235203
364,6.9937596,-104.64307,0.7572451
365,13.966383,-100.7451,0.75647223
366,20.939005,-96.84678,0.75570184
367,27.911566,-92.94809,0.75490594
368,34.884106,-89.049095,0.7540521
369,41.856636,-85.14984,0.75313824
370,48.829147,-81.25033,0.75217086
371,55.801666,-77.35064,0.7511719
372,62.774197,-73.450645,0.7501076
373,69.74666,-69.5504,0.7489792
374,76.71896,-65.64974,0.74779356
375,83.69102,-61.74868,0.74656373
376,90.66285,-57.847286,0.74528027
377,97.63455,-53.945675,0.743923
378,104.60582,-50.043724,0.74249524
379,111.57658,-46.141415,0.7410022
380,118.54678,-42.238796,0.7394487
381,125.51607,-38.335857,0.7378397
382,132.48529,-34.432835,0.73619896
383,139.45467,-30.529774,0.73452044
384,146.42389,-26.62659,0.73282266
385,153.39383,-22.7234,0.7311345
386,160.36574,-18.82024,0.7294928
387,167.34084,-14.917063,0.72792315
388,174.32036,-11.013694,0.72647274
389,181.30724,-7.110014,0.72519803
390,188.30382,-3.2055752,0.72415876
391,195.31496,0.7000742,0.7234353
392,6.8841186,-112.62951,0.7586765
393,13.8569,-108.73158,0.7578801
394,20.829672,-104.83333,0.7570207
395,27.802414,-100.934814,0.7561011
396,34.775143,-97.035995,0.7551611
397,41.747875,-93.1369,0.7541775
398,48.72054,-89.23749,0.7531695
399,55.69317,-85.33771,0.75211054
400,62.665726,-81.43764,0.7510006
401,69.63816,-77.53725,0.7498376
402,76.61047,-73.63653,0.74862534
403,83.58267,-69.73555,0.7473535
404,90.55467,-65.83424,0.746011
405,97.52637,-61.93256,0.7445964
406,104.497604,-58.030537,0.7431286
407,111.46845,-54.128166,0.74159354
408,118.438576,-50.225445,0.7399941
409,125.40811,-46.322445,0.7383531
410,132.37787,-42.41952,0.73667794
411,139.34747,-38.516434,0.73495704
412,146.31705,-34.613277,0.73322546
413,153.28752,-30.710144,0.73150927
414,160.26003,-26.80712,0.72982895
415,167.2356,-22.904224,0.7282211
416,174.21558,-19.001303,0.7267254
417,181.20274,-15.098313,0.7254016
418,188.19931,-11.194924,0.7243046
419,195.21,-7.2907963,0.7235092
420,6.774339,-120.615135,0.76020235
421,13.74726,-116.717575,0.75933456
422,20.720194,-112.81967,0.75842494
423,27.6931,-108.92131,0.7574821
424,34.665993,-105.02255,0.756493
425,41.638813,-101.123474,0.75545853
426,48.611595,-97.22406,0.75437415
427,55.584312,-93.32437,0.7532533
428,62.556976,-89.42434,0.7520747
429,69.529526,-85.52397,0.7508563
430,76.50196,-81.62335,0.74957806
431,83.474205,-77.72233,0.748233
432,90.44617,-73.82093,0.7468335
433,97.41786,-69.919205,0.74538094
434,104.389175,-66.017136,0.74386406
435,111.359955,-62.11469,0.7422709
436,118.330086,-58.211887,0.74064535
437,125.30018,-54.309048,0.7389799
438,132.27028,-50.406155,0.7372606
439,139.24013,-46.503056,0.73550516
440,146.21019,-42.599964,0.7337459
441,153.18132,-38.696976,0.7319918
442,160.15456,-34.79421,0.7302832
443,167.13077,-30.891607,0.72863954
444,174.11151,-26.98916,0.7271103
445,181.09927,-23.08687,0.7257429
446,188.09631,-19.184542,0.72460026
447,195.10715,-15.281889,0.7237474
448,6.664427,-128.59956,0.76177156
449,13.63747,-124.702675,0.7608561
450,20.610535,-120.80518,0.75992715
451,27.58356,-116.90709,0.7589352
452,34.556583,-113.008575,0.75787085
453,41.529552,-109.10965,0.7567725
454,48.502457,-105.21039,0.75564176
455,55.475296,-101.31076,0.7544538
456,62.44804,-97.41079,0.753217
457,69.420654,-93.51046,0.7519358
458,76.393105,-89.60977,0.7506052
459,83.36538,-85.70872,0.7492152
460,90.33739,-81.80732,0.74777013
461,97.309105,-77.90557,0.7462578
462,104.280334,-74.00341,0.7446753
463,111.25107,-70.10087,0.74306595
464,118.221664,-66.19825,0.7414206
465,125.19224,-62.29558,0.739705
466,132.16254,-58.392704,0.7379398
467,139.13275,-54.48968,0.73616236
468,146.10342,-50.586716,0.73436564
469,153.07535,-46.68396,0.73258954
470,160.04947,-42.781483,0.7308538
471,167.02646,-38.879276,0.72918534
472,174.00829,-34.97743,0.7276289
473,180.99693,-31.075933,0.7262281
474,187.99495,-27.17469,0.72504693
475,195.00648,-23.273565,0.7241505
476,6.554438,-136.58382,0.763668
477,13.5274935,-132.68672,0.76264447
478,20.500603,-128.78941,0.76153153
479,27.473738,-124.89184,0.76043797
480,34.446888,-120.99373,0.7593424
481,41.42,-117.09512,0.75820136
482,48.393,-113.196075,0.75702316
483,55.365936,-109.29656,0.7557798
484,62.33876,-105.39668,0.7544847
485,69.31142,-101.49641,0.753154
486,76.28394,-97.59576,0.7517495
487,83.25623,-93.69471,0.7502952
488,90.2282,-89.79328,0.74878675
489,97.199844,-85.891426,0.7472295
490,104.17114,-81.9893,0.7456395
491,111.14232,-78.08704,0.7440074
492,118.11338,-74.18463,0.742298
493,125.084145,-70.281975,0.740533
494,132.05472,-66.37918,0.7387415
495,139.02547,-62.476307,0.7369271
496,145.99689,-58.573605,0.7351192
497,152.96979,-54.671185,0.7333206
498,159.94485,-50.76913,0.73155445
499,166.92291,-46.867393,0.7298615
500,173.90608,-42.96624,0.72828484
501,180.89595,-39.065636,0.72685915
502,187.89543,-35.165607,0.7256541
503,194.90819,-31.266066,0.7247249
504,6.444376,-144.5681,0.7655294
505,13.41751,-140.67125,0.76448476
506,20.390665,-136.7739,0.7634026
507,27.363804,-132.87611,0.76226443
508,34.336933,-128.97794,0.76105183
509,41.310036,-125.07948,0.7597854
510,48.283104,-121.18062,0.7584936
511,55.25611,-117.28135,0.7571848
512,62.229004,-113.381645,0.75582755
513,69.20172,-109.48149,0.754432
514,76.17424,-105.58094,0.7529918
515,83.14656,-101.67996,0.75150317
516,90.11864,-97.77866,0.7499742
517,97.090546,-93.8771,0.7483941
518,104.062256,-89.975266,0.74674815
519,111.03375,-86.07321,0.7450381
520,118.00497,-82.17087,0.7432788
521,124.975975,-78.268326,0.7414834
522,131.94702,-74.365654,0.7396659
523,138.91847,-70.46312,0.7378302
524,145.89084,-66.56078,0.7359947
525,152.8648,-62.658817,0.73417383
526,159.8409,-58.75722,0.73238546
527,166.82039,-54.856163,0.7306826
528,173.80515,-50.955853,0.72908425
529,180.7966,-47.056255,0.7276471
530,187.79805,-43.15759,0.72642624
531,194.81255,-39.25973,0.725475
532,6.3342996,-152.55257,0.7676087
533,13.307481,-148.65549,0.7664409
534,20.280693,-144.75822,0.7652631
535,27.253895,-140.86063,0.76405865
536,34.22709,-136.96266,0.7628223
537,41.200237,-133.06424,0.7615582
538,48.173317,-129.1654,0.76023495
539,55.146336,-125.26614,0.75885737
540,62.119232,-121.366516,0.7574528
541,69.092026,-117.46647,0.75597715
542,76.06467,-113.56612,0.7544724
543,83.03715,-109.66539,0.7529195
544,90.009445,-105.764305,0.7513087
545,96.98155,-101.86292,0.74964225
546,103.953415,-97.961205,0.7479266
547,110.92505,-94.05918,0.7461794
548,117.89653,-90.15699,0.7443903
549,124.86799,-86.25469,0.74256885
550,131.8397,-82.352394,0.7407246
551,138.81204,-78.45027,0.7388658
552,145.78549,-74.54844,0.7370137
553,152.76057,-70.64702,0.7351589
554,159.73796,-66.74601,0.73336524
555,166.71924,-62.845802,0.7316513
556,173.70573,-58.946487,0.7300423
557,180.69931,-55.048107,0.7285994
558,187.70319,-51.15098,0.7273676
559,194.71996,-47.255005,0.7264091
560,6.224306,-160.53923,0.7698823
561,13.197542,-156.641,0.7686394
562,20.170778,-152.74309,0.76734746
563,27.14398,-148.84518,0.76605165
564,34.117195,-144.94716,0.764729
565,41.090397,-141.0488,0.76336455
566,48.06354,-137.1501,0.7619746
567,55.036613,-133.25099,0.76054466
568,62.009613,-129.35153,0.75907135
569,68.9825,-125.451645,0.7575415
570,75.95524,-121.55141,0.75598
571,82.927826,-117.65079,0.7543652
572,89.90022,-113.7498,0.7527076
573,96.872475,-109.84852,0.7510022
574,103.84453,-105.946976,0.7492544
575,110.81648,-102.045204,0.7474695
576,117.788445,-98.14335,0.7456473
577,124.76055,-94.24142,0.74379724
578,131.73312,-90.339615,0.7419334
579,138.70651,-86.438065,0.74004513
580,145.68109,-82.536865,0.73815954
581,152.65736,-78.63601,0.7363032
582,159.63652,-74.7359,0.73450315
583,166.61978,-70.83676,0.73277646
584,173.60832,-66.938545,0.7311623
585,180.60461,-63.04168,0.729729
586,187.61124,-59.14631,0.72849566
587,194.63094,-55.2524,0.72753626
588,6.1144567,-168.52939,0.7722375
589,13.087863,-164.62965,0.7709645
590,20.061157,-160.73042,0.7696415
591,27.034374,-156.83151,0.76826626
592,34.007572,-152.93279,0.7668495
593,40.98076,-149.03406,0.7653935
594,47.9539,-145.13518,0.7639164
595,54.926994,-141.23602,0.7624153
596,61.900055,-137.33656,0.76086634
597,68.873,-133.4368,0.7592773
598,75.84584,-129.53665,0.75765646
599,82.81857,-125.6362,0.7559864
600,89.79117,-121.73544,0.7542819
601,96.76368,-117.83442,0.75253165
602,103.73609,-113.93317,0.75074565
603,110.70855,-110.0318,0.7489228
604,117.68114,-106.13038,0.7470675
605,124.654076,-102.229,0.74518883
606,131.62762,-98.32782,0.7432876
607,138.6021,-94.426895,0.7413656
608,145.57787,-90.5263,0.7394671
609,152.55583,-86.62639,0.7376116
610,159.53706,-82.72737,0.7358007
611,166.52237,-78.82932,0.7340668
612,173.51358,-74.93256,0.73247516
613,180.51305,-71.03749,0.73104334
614,187.52281,-67.1441,0.72981656
615,194.54617,-63.2526,0.7288745
616,6.0048537,-176.52545,0.77490324
617,12.978549,-172.62273,0.7734713
618,19.952,-168.72153,0.772014
619,26.925323,-164.82123,0.770574
620,33.898575,-160.9214,0.7691243
621,40.87177,-157.02174,0.7676235
622,47.844902,-153.12218,0.7660841
623,54.81801,-149.22264,0.7644911
624,61.791092,-145.32295,0.76287293
625,68.7641,-141.42307,0.7612239
626,75.73708,-137.52295,0.75953126
627,82.71001,-133.62265,0.75780886
628,89.68288,-129.7221,0.7560444
629,96.655754,-125.82135,0.75424707
630,103.628654,-121.92052,0.7524156
631,110.60174,-118.01961,0.7505513
632,117.575096,-114.1187,0.7486539
633,124.54892,-110.21792,0.7467259
634,131.52347,-106.31735,0.7447874
635,138.49913,-102.4171,0.7428602
636,145.47658,-98.51748,0.74096304
637,152.4566,-94.61872,0.7390897
638,159.43991,-90.72089,0.7372713
639,166.4278,-86.82429,0.7355568
640,173.42232,-82.929375,0.7339784
641,180.42517,-79.03626,0.73255175
642,187.4387,-75.14513,0.7313512
643,194.4665,-71.25638,0.7304387
644,5.8956203,-184.53053,0.7776829
645,12.869829,-180.6237,0.77616566
646,19.843596,-176.71906,0.7746899
647,26.817059,-172.81598,0.77316105
648,33.790398,-168.9141,0.77156055
649,40.76366,-165.0131,0.7699563
650,47.736877,-161.11261,0.7683323
651,54.71007,-157.21231,0.76670796
652,61.683247,-153.3121,0.7650362
653,68.65639,-149.4119,0.7633303
654,75.62955,-145.51164,0.76158065
655,82.60272,-141.61128,0.7597931
656,89.57593,-137.71088,0.7579723
657,96.549255,-133.81036,0.75611657
658,103.52271,-129.90982,0.75422883
659,110.496445,-126.009315,0.7523133
660,117.4706,-122.10888,0.7503709
661,124.44538,-118.208694,0.7484321
662,131.42122,-114.308914,0.7464927
663,138.39857,-110.40972,0.7445639
664,145.37798,-106.511314,0.742637
665,152.36005,-102.613716,0.7407496
666,159.3459,-98.71732,0.7389537
667,166.33708,-94.822586,0.7372651
668,173.33516,-90.929726,0.7356841
669,180.34183,-87.038826,0.7342818
670,187.35994,-83.150406,0.73311985
671,194.39287,-79.264824,0.73223996
672,5.78695,-192.54962,0.78085023
673,12.761939,-188.63593,0.7792221
674,19.73621,-184.72606,0.7775233
675,26.71003,-180.81914,0.7758522
676,33.6836,-176.91426,0.7742226
677,40.65698,-173.0107,0.7725761
678,47.630257,-169.10818,0.77087533
679,54.60352,-165.20642,0.7691386
680,61.5768,-161.30516,0.7673753
681,68.55013,-157.40425,0.7655744
682,75.52351,-153.50359,0.763765
683,82.497,-149.60301,0.7619204
684,89.470604,-145.70251,0.7600481
685,96.44444,-141.80212,0.75814664
686,103.41855,-137.90189,0.75622636
687,110.39311,-134.0018,0.75429296
688,117.36834,-130.102,0.75234205
689,124.34448,-126.20267,0.75037485
690,131.32193,-122.30389,0.74839777
691,138.30107,-118.40577,0.7464215
692,145.28249,-114.50849,0.7445012
693,152.26715,-110.61243,0.7426531
694,159.25627,-106.717995,0.74086666
695,166.25104,-102.82532,0.7391708
696,173.25294,-98.93465,0.73761714
697,180.2642,-95.046425,0.73626184
698,187.28763,-91.16114,0.73513746
699,194.32654,-87.27915,0.7343128
700,5.6790233,-200.58754,0.7842085
701,12.655227,-196.66504,0.7824207
702,19.630346,-192.74785,0.7806941
703,26.604702,-188.83466,0.77896005
704,33.57859,-184.92474,0.7771751
705,40.552216,-181.01738,0.7753614
706,47.525726,-177.11205,0.77354443
707,54.499207,-173.20805,0.77174836
708,61.47269,-169.30508,0.76993614
709,68.44624,-165.40285,0.7681001
710,75.41993,-161.50119,0.7662269
711,82.3938,-157.59999,0.76432925
712,89.36791,-153.69917,0.7624024
713,96.34242,-149.79875,0.7604508
714,103.31736,-145.89867,0.7584776
715,110.29296,-141.99901,0.75648534
716,117.26942,-138.0998,0.754477
717,124.246994,-134.20119,0.75247604
718,131.22612,-130.30328,0.7504935
719,138.20737,-126.40637,0.7485425
720,145.19147,-122.51072,0.74664575
721,152.17934,-118.616585,0.7447855
722,159.17192,-114.72415,0.7429911
723,166.17052,-110.83369,0.74132407
724,173.17702,-106.94568,0.739819
725,180.19366,-103.06063,0.7385033
726,187.22313,-99.17891,0.73743653
727,194.2692,-95.30119,0.73669535
728,5.5720563,-208.652,0.7879883
729,12.550024,-204.71674,0.7860345
730,19.526382,-200.7892,0.78411984
731,26.501663,-196.86778,0.78219885
732,33.4762,-192.95116,0.7803447
733,40.450283,-189.03822,0.77848876
734,47.424088,-185.12811,0.77662134
735,54.39779,-181.22038,0.7747202
736,61.371536,-177.31447,0.77278197
737,68.34539,-173.41008,0.7708272
738,75.31949,-169.5068,0.76887
739,82.29388,-165.60448,0.7668994
740,89.26863,-161.70296,0.7649147
741,96.24392,-157.8021,0.7629175
742,103.21983,-153.90195,0.76090586
743,110.196625,-150.00249,0.7588902
744,117.17453,-146.10376,0.75688726
745,124.15393,-142.20602,0.75488305
