dotId,x,y,r
197,14.7826605,-52.288357,0.750694
198,21.753557,-48.38788,0.75017637
199,28.7242,-44.48737,0.7496247
200,35.69457,-40.586807,0.74903697
201,42.664677,-36.68616,0.7483974
202,49.6345,-32.785515,0.74771094
203,56.604073,-28.88485,0.74696803
204,63.573437,-24.984158,0.74617517
205,70.54254,-21.083464,0.7453341
206,77.51112,-17.182697,0.7444327
207,84.47969,-13.281957,0.74349356
208,91.44793,-9.381182,0.74250686
209,98.415955,-5.480408,0.741467
210,105.38359,-1.5795714,0.7403711
211,112.3514,2.3212583,0.7392283
212,119.31967,6.222155,0.7380449
213,126.28832,10.123188,0.73680407
214,133.25708,14.024386,0.73551905
215,140.2275,17.92589,0.7341947
216,147.19893,21.827814,0.7328226
217,154.17162,25.730139,0.7314017
218,161.14651,29.633148,0.7299412
219,168.1238,33.537014,0.7284363
220,175.10379,37.441803,0.7268948
221,182.08716,41.34781,0.72531015
222,189.07484,45.25531,0.72369564
223,196.0676,49.164646,0.7220405
224,7.701815,-64.1708,0.7519164
225,14.673147,-60.2702,0.7514068
226,21.64426,-56.36957,0.7508543
227,28.61511,-52.468864,0.7502623
228,35.58572,-48.56815,0.7496172
229,42.556065,-44.66737,0.74891937
230,49.52613,-40.766556,0.74818075
231,56.495983,-36.865707,0.7473922
232,63.4656,-32.96486,0.74655557
233,70.434814,-29.063942,0.7456522
234,77.40364,-25.16298,0.744718
235,84.372536,-21.262102,0.7437286
236,91.34093,-17.361116,0.7426957
237,98.30922,-13.4601755,0.7416067
238,105.27705,-9.559171,0.7404656
239,112.245094,-5.658187,0.7392786
240,119.21354,-1.7571565,0.7380445
241,126.18231,2.1439564,0.73675764
242,133.15118,6.0452003,0.735421
243,140.1215,9.946656,0.7340476
244,147.09293,13.848418,0.7326228
245,154.06546,17.750565,0.73114663
246,161.03998,21.653248,0.72963667
247,168.01694,25.55664,0.72807837
248,174.99626,29.460802,0.7264787
249,181.979,33.36607,0.72484016
250,188.96552,37.27257,0.72316253
251,195.95714,41.180717,0.72144866
252,7.592056,-72.153336,0.75273764
253,14.563633,-68.252594,0.75222886
254,21.534983,-64.351715,0.751632
255,28.506056,-60.4508,0.7509836
256,35.476906,-56.549885,0.750284
257,42.447475,-52.648945,0.74955565
258,49.417824,-48.747963,0.74875313
259,56.387913,-44.846985,0.7479023
260,63.357647,-40.9459,0.74701357
261,70.32699,-37.0447,0.7460766
262,77.29626,-33.14366,0.7450987
263,84.26532,-29.242586,0.74406207
264,91.23392,-25.341415,0.7429766
265,98.20246,-21.440256,0.7418421
266,105.17049,-17.539062,0.74065095
267,112.138855,-13.637962,0.739421
268,119.10749,-9.736815,0.7381364
269,126.07643,-5.835637,0.73680407
270,133.04544,-1.934316,0.73542154
271,140.0158,1.9671048,0.73399556
272,146.98724,5.86879,0.7325236
273,153.95969,9.770782,0.73099893
274,160.93398,13.673182,0.7294359
275,167.91064,17.576199,0.7278249
276,174.88951,21.479889,0.7261695
277,181.87172,25.38448,0.7244735
278,188.85728,29.290152,0.7227377
279,195.84795,33.19721,0.72096246
280,7.482232,-80.13598,0.7537401
281,14.454048,-76.235016,0.7530925
282,21.425623,-72.334114,0.7524442
283,28.396969,-68.433105,0.7517544
284,35.36807,-64.53205,0.75101376
285,42.33888,-60.6309,0.75023496
286,49.309395,-56.729725,0.74938977
287,56.279613,-52.828423,0.7485063
288,63.24955,-48.927143,0.7475807
289,70.219315,-45.02591,0.7466086
290,77.18889,-41.12473,0.7455745
291,84.15803,-37.22338,0.7444818
292,91.12695,-33.322056,0.7433559
293,98.09566,-29.420753,0.74216646
294,105.063965,-25.519373,0.74093443
295,112.03268,-21.618118,0.73966104
296,119.001526,-17.716835,0.73833144
297,125.97067,-13.815567,0.73694855
298,132.93983,-9.914183,0.73552036
299,139.91034,-6.012761,0.7340487
300,146.88187,-2.1111112,0.7325247
301,153.8543,1.7907364,0.73095256
302,160.82846,5.692962,0.7293354
303,167.80493,9.595633,0.7276724
304,174.78348,13.498904,0.7259661
305,181.76521,17.402908,0.7242158
306,188.7501,21.307829,0.72242254
307,195.7399,25.213966,0.7205923
308,7.3724213,-88.11931,0.7547603
309,14.344466,-84.2182,0.7541467
310,21.316277,-80.31692,0.7534557
311,28.287802,-76.41564,0.7527099
312,35.259083,-72.51434,0.7519081
313,42.230106,-68.61303,0.75107133
314,49.200874,-64.71166,0.7501796
315,56.171402,-60.81033,0.7492473
316,63.141693,-56.908966,0.7482665
317,70.1117,-53.007553,0.747217
318,77.08135,-49.106075,0.7461322
319,84.05076,-45.20456,0.7450123
320,91.01998,-41.30311,0.7438288
321,97.988785,-37.401524,0.7425935
322,104.95753,-33.50005,0.74132377
323,111.926575,-29.598667,0.73999375
324,118.895676,-25.697273,0.73862004
325,125.86502,-21.79589,0.73719096
326,132.8344,-17.894423,0.73571813
327,139.80515,-13.992981,0.73419696
328,146.77676,-10.09141,0.7326261
329,153.74925,-6.1895804,0.7310019
330,160.7234,-2.2875566,0.7293372
331,167.69977,1.6148715,0.727623
332,174.6781,5.5177574,0.7258647
333,181.65948,9.421262,0.724061
334,188.64389,13.325581,0.72221285
335,195.63295,17.23086,0.7203235
336,7.2625504,-96.102974,0.75595945
337,14.23485,-92.201546,0.7552539
338,21.206882,-88.30015,0.7544866
339,28.178684,-84.39877,0.75368875
340,35.15025,-80.497345,0.75284994
341,42.121532,-76.59583,0.7519588
342,49.09252,-72.69431,0.75103176
343,56.063282,-68.792694,0.7500393
344,63.033737,-64.89107,0.7490068
345,70.0039,-60.98944,0.7479289
346,76.97385,-57.08779,0.7468126
347,83.94357,-53.186172,0.7456298
348,90.91289,-49.28442,0.7443931
349,97.88198,-45.3827,0.7431278
350,104.851234,-41.481125,0.7418081
351,111.82054,-37.579624,0.74043095
352,118.789955,-33.678116,0.73900825
353,125.75946,-29.77662,0.73753124
354,132.72916,-25.875067,0.7360116
355,139.70024,-21.973595,0.73444045
356,146.67195,-18.072063,0.7328228
357,153.64458,-14.1703005,0.7311524
358,160.6188,-10.268395,0.72943854
359,167.59514,-6.3662386,0.72767663
360,174.57338,-2.4636772,0.72586465
361,181.55453,1.4394457,0.72401136
362,188.53857,5.3431683,0.72211003
363,195.52707,9.247737,0.7201681
364,7.152653,-104.08692,0.75721806
365,14.125201,-100.18544,0.7564297
366,21.097494,-96.2839,0.7556639
367,28.06954,-92.38226,0.7548233
368,35.041306,-88.48056,0.7539358
369,42.012806,-84.57884,0.7529924
370,48.98403,-80.677086,0.75200987
371,55.95503,-76.775345,0.7509682
372,62.925747,-72.873566,0.7498954
373,69.89621,-68.97178,0.7487606
374,76.866394,-65.069916,0.7475652
375,83.83622,-61.16802,0.7463349
376,90.8058,-57.26613,0.74507606
377,97.775444,-53.364365,0.74375916
378,104.74504,-49.4627,0.74239033
379,111.71463,-45.561058,0.7409653
380,118.684364,-41.659424,0.73949534
381,125.654,-37.757774,0.7379718
382,132.62422,-33.85617,0.73640805
383,139.59558,-29.954725,0.7347897
384,146.56744,-26.05316,0.73312056
385,153.54027,-22.151476,0.73140466
386,160.51466,-18.249699,0.72964245
387,167.49107,-14.347727,0.7278308
388,174.46927,-10.4453945,0.725971
389,181.45032,-6.542715,0.72406405
390,188.43413,-2.6394732,0.72211325
391,195.42223,1.264479,0.72011524
392,7.0427504,-112.07215,0.75869197
393,14.015543,-108.16997,0.75786656
394,20.988056,-104.2679,0.7569765
395,27.960314,-100.36603,0.75602734
396,34.932354,-96.46417,0.75506836
397,41.90412,-92.56234,0.75407416
398,48.875595,-88.660416,0.7530429
399,55.846813,-84.75846,0.75196904
400,62.81776,-80.85642,0.75083244
401,69.78839,-76.95436,0.74965274
402,76.75877,-73.052345,0.74844015
403,83.72897,-69.15032,0.7471783
404,90.69906,-65.24841,0.7458694
405,97.669075,-61.346573,0.7444958
406,104.638954,-57.444756,0.7430723
407,111.6089,-53.543,0.7416081
408,118.57884,-49.641205,0.740079
409,125.54875,-45.73941,0.7385188
410,132.5196,-41.837845,0.73691314
411,139.4912,-37.936375,0.73524046
412,146.46327,-34.034744,0.7335205
413,153.43636,-30.133123,0.73175967
414,160.41101,-26.231451,0.7299497
415,167.38754,-22.329666,0.72808844
416,174.3658,-18.4276,0.7261764
417,181.34685,-14.525229,0.7242219
418,188.33054,-10.622446,0.7222172
419,195.3184,-6.7190766,0.72016984
420,6.932839,-120.058586,0.7602533
421,13.905938,-116.15585,0.7593571
422,20.878742,-112.25332,0.75841963
423,27.851254,-108.35094,0.75745934
424,34.82347,-104.4486,0.75644535
425,41.79545,-100.5463,0.7553882
426,48.76713,-96.64412,0.7542847
427,55.7386,-92.74192,0.7531378
428,62.70981,-88.83976,0.7519573
429,69.68076,-84.93762,0.7507343
430,76.651535,-81.0355,0.74945885
431,83.62212,-77.133415,0.74812645
432,90.59252,-73.23137,0.7467517
433,97.56282,-69.32932,0.74533063
434,104.53307,-65.42739,0.74386823
435,111.5033,-61.52544,0.74233496
436,118.473404,-57.62347,0.74077034
437,125.44394,-53.72167,0.7391743
438,132.41531,-49.82014,0.7375094
439,139.38708,-45.91855,0.735789
440,146.35944,-42.016926,0.7340243
441,153.33287,-38.115353,0.7322191
442,160.30789,-34.21377,0.730359
443,167.28456,-30.312132,0.7284475
444,174.263,-26.410297,0.7264871
445,181.24413,-22.508274,0.72448516
446,188.22781,-18.605854,0.7224302
447,195.21562,-14.70305,0.72032946
448,6.822906,-128.046,0.7618673
449,13.796364,-124.142914,0.7609465
450,20.769499,-120.23985,0.75998586
451,27.742285,-116.33695,0.75895244
452,34.7148,-112.43419,0.75787574
453,41.68706,-108.53157,0.7567503
454,48.659016,-104.629036,0.7556033
455,55.630745,-100.72659,0.7544099
456,62.60225,-96.82415,0.7531576
457,69.573494,-92.921776,0.7518771
458,76.54454,-89.01944,0.750548
459,83.51542,-85.11714,0.74917096
460,90.48615,-81.21491,0.74775547
461,97.45682,-77.31273,0.7462805
462,104.42733,-73.41061,0.74474806
463,111.39773,-69.5084,0.74318004
464,118.36837,-65.60643,0.7415845
465,125.33962,-61.70471,0.739934
466,132.31128,-57.803047,0.738213
467,139.28331,-53.9014,0.73644316
468,146.25603,-49.99978,0.73463446
469,153.2299,-46.09825,0.7327747
470,160.2053,-42.196785,0.73087394
471,167.18214,-38.295288,0.72891194
472,174.16089,-34.393627,0.7269071
473,181.14217,-30.491863,0.7248493
474,188.12599,-26.58985,0.7227482
475,195.11386,-22.687563,0.72059983
476,6.712968,-136.03532,0.7638312
477,13.6867895,-132.131,0.76274014
478,20.660242,-128.22731,0.7616189
479,27.63339,-124.324066,0.7605198
480,34.606247,-120.42096,0.75941503
481,41.5788,-116.51794,0.7582598
482,48.551067,-112.615,0.75704736
483,55.523075,-108.71217,0.7557939
484,62.494854,-104.80942,0.75450236
485,69.466415,-100.90676,0.7531571
486,76.43779,-97.004196,0.7517668
487,83.40898,-93.1017,0.75033396
488,90.380005,-89.19923,0.74883986
489,97.35088,-85.29677,0.74731493
490,104.32166,-81.39438,0.74574846
491,111.29263,-77.49221,0.7441634
492,118.264,-73.5903,0.74250793
493,125.23564,-69.68853,0.74078566
494,132.20753,-65.78671,0.73901975
495,139.17993,-61.88498,0.73720646
496,146.15312,-57.983364,0.73534894
497,153.12749,-54.081924,0.7334501
498,160.1033,-50.18054,0.7314898
499,167.08037,-46.279144,0.7294817
500,174.05956,-42.37774,0.7274297
501,181.04099,-38.476227,0.7253235
502,188.02513,-34.57456,0.72317535
503,195.01314,-30.672739,0.7209764
504,6.6030254,-144.02707,0.76575434
505,13.577323,-140.12187,0.76467526
506,20.551172,-136.21704,0.76357514
507,27.524612,-132.31262,0.7623958
508,34.497746,-128.40866,0.761135
509,41.470577,-124.5051,0.75985825
510,48.443153,-120.60175,0.7585662
511,55.41551,-116.698586,0.75724465
512,62.387596,-112.79553,0.7558935
513,69.35946,-108.892586,0.75449705
514,76.3311,-104.989685,0.7530648
515,83.30258,-101.08689,0.7515836
516,90.27391,-97.184166,0.75007266
517,97.245255,-93.28164,0.74852777
518,104.21668,-89.37933,0.74691737
519,111.18828,-85.47719,0.7452532
520,118.16001,-81.57509,0.7435213
521,125.13191,-77.67312,0.74174875
522,132.10419,-73.77117,0.73994035
523,139.07706,-69.869415,0.7380837
524,146.0508,-65.96786,0.73618174
525,153.02573,-62.06649,0.73422474
526,160.00185,-58.16516,0.73221534
527,166.97932,-54.263832,0.73016346
528,173.959,-50.36266,0.72806096
529,180.94066,-46.461395,0.7259052
530,187.92528,-42.560116,0.7237107
531,194.9135,-38.65872,0.72146064
532,6.493072,-152.0207,0.76788545
533,13.467892,-148.11444,0.7666908
534,20.442225,-144.20883,0.7654878
535,27.416117,-140.30373,0.76427084
536,34.38966,-136.399,0.7630126
537,41.362835,-132.49457,0.7617254
538,48.335693,-128.59045,0.7603825
539,55.308292,-124.68663,0.7589988
540,62.280693,-120.78305,0.75757146
541,69.25288,-116.87969,0.7561037
542,76.22491,-112.97651,0.75460535
543,83.196815,-109.07352,0.7530677
544,90.168655,-105.17073,0.75148
545,97.14051,-101.26806,0.74984187
546,104.11234,-97.36551,0.7481495
547,111.08424,-93.46311,0.7464267
548,118.0563,-89.56078,0.7446478
549,125.02861,-85.658646,0.7428381
550,132.00137,-81.75668,0.740981
551,138.97482,-77.85491,0.73907423
552,145.94917,-73.953415,0.73712534
553,152.92459,-70.052055,0.73511267
554,159.90105,-66.15073,0.7330528
555,166.87914,-62.249596,0.7309568
556,173.85922,-58.348583,0.72879857
557,180.84128,-54.447525,0.72660106
558,187.82652,-50.546665,0.7243555
559,194.81499,-46.64568,0.72205985
560,6.383125,-160.0175,0.7702434
561,13.358519,-156.10963,0.7689444
562,20.333347,-152.20273,0.767645
563,27.307724,-148.29655,0.7663122
564,34.28168,-144.391,0.7649654
565,41.255318,-140.48592,0.7635886
566,48.2286,-136.5812,0.7621877
567,55.201633,-132.67679,0.7607372
568,62.174404,-128.7727,0.75926524
569,69.14698,-124.86886,0.757748
570,76.11939,-120.96526,0.7561841
571,83.09169,-117.06187,0.7545782
572,90.06387,-113.15863,0.75293034
573,97.03607,-109.2556,0.751241
574,104.00826,-105.35276,0.7495054
575,110.98057,-101.45013,0.74772877
576,117.95307,-97.54765,0.7459108
577,124.9259,-93.645386,0.74405104
578,131.89928,-89.743385,0.7421421
579,138.87337,-85.84164,0.74018675
580,145.84828,-81.940125,0.73817855
581,152.82407,-78.03874,0.736114
582,159.80109,-74.13748,0.73401606
583,166.77985,-70.23653,0.7318616
584,173.76028,-66.33565,0.7296543
585,180.74303,-62.434887,0.7274131
586,187.72887,-58.534367,0.725116
587,194.7177,-54.633762,0.7227693
588,6.273178,-168.01778,0.77267045
589,13.249242,-164.10838,0.7713596
590,20.22466,-160.19984,0.76999515
591,27.19954,-156.29222,0.7685823
592,34.173977,-152.3854,0.76713806
593,41.148037,-148.4793,0.7656777
594,48.121735,-144.57372,0.7641871
595,55.095165,-140.66858,0.7626638
596,62.068363,-136.76385,0.761115
597,69.04133,-132.85947,0.75952184
598,76.01414,-128.95534,0.75790304
599,82.98684,-125.05151,0.7562361
600,89.95944,-121.14789,0.7545303
601,96.93205,-117.24455,0.7527905
602,103.9047,-113.341446,0.75100034
603,110.8775,-109.43855,0.74918026
604,117.85056,-105.53595,0.7473079
605,124.82401,-101.633644,0.74539304
606,131.79802,-97.73157,0.7434347
607,138.77267,-93.82978,0.7414087
608,145.748,-89.92815,0.73934
609,152.72435,-86.02671,0.73723745
610,159.70215,-82.125656,0.735092
611,166.6814,-78.22475,0.73287547
612,173.6624,-74.32402,0.7306329
613,180.64603,-70.4236,0.72834235
614,187.63235,-66.52338,0.7259902
615,194.62178,-62.6232,0.7235985
616,6.16324,-176.02177,0.77536774
617,13.140036,-172.11035,0.7738987
618,20.116158,-168.20035,0.77242005
619,27.091673,-164.2914,0.77096075
620,34.06666,-160.38322,0.7694879
621,41.04121,-156.47578,0.76795125
622,48.015347,-152.56902,0.7663894
623,54.98921,-148.66292,0.7647912
624,61.962814,-144.75732,0.76316065
625,68.9362,-140.85222,0.7615007
626,75.909454,-136.9475,0.75980365
627,82.88259,-133.0431,0.75807273
628,89.85565,-129.13907,0.7563064
629,96.828766,-125.23538,0.75450313
630,103.80193,-121.33197,0.75266165
631,110.775314,-117.42886,0.7507753
632,117.748985,-113.526085,0.74884313
633,124.72303,-109.623634,0.7468603
634,131.69756,-105.7214,0.7448259
635,138.67265,-101.81937,0.742751
636,145.6486,-97.91767,0.7406475
637,152.62576,-94.016365,0.73849314
638,159.60416,-90.11531,0.73627484
639,166.58392,-86.21444,0.73402363
640,173.56587,-82.31401,0.7317354
641,180.55025,-78.41392,0.72938496
642,187.53714,-74.51394,0.72698534
643,194.52736,-70.61423,0.72454804
644,6.0532713,-184.03033,0.7781821
645,13.03095,-180.11691,0.7766494
646,20.007832,-176.20474,0.7751352
647,26.984005,-172.29385,0.77356005
648,33.959625,-168.38417,0.77193683
649,40.934776,-164.47551,0.770313
650,47.909508,-160.56766,0.76869124
651,54.883892,-156.66046,0.7670443
652,61.857994,-152.75388,0.7653544
653,68.83187,-148.84787,0.7636271
654,75.805595,-144.94241,0.7618642
655,82.779205,-141.03735,0.76006603
656,89.752785,-137.13277,0.75823176
657,96.72642,-133.22859,0.7563543
658,103.70013,-129.32478,0.75444156
659,110.67404,-125.42134,0.75248027
660,117.648224,-121.51821,0.75047654
661,124.62274,-117.615364,0.7484341
662,131.59782,-113.7129,0.74636084
663,138.57365,-109.81086,0.74425673
664,145.5504,-105.909164,0.7420831
665,152.52817,-102.007805,0.7398561
666,159.50711,-98.106674,0.7375988
667,166.48782,-94.20606,0.73531055
668,173.47072,-90.30587,0.73296136
669,180.45572,-86.40594,0.73055273
670,187.44342,-82.50631,0.7281111
671,194.43462,-78.6071,0.7256245
672,5.943339,-192.0446,0.7813383
673,12.921961,-188.12811,0.7796816
674,19.899698,-184.21364,0.77795786
675,26.876678,-180.30086,0.7762821
676,33.85303,-176.38937,0.77463335
677,40.828808,-172.47891,0.7729461
678,47.804104,-168.56947,0.77122754
679,54.77904,-164.661,0.76945513
680,61.75371,-160.75333,0.7676571
681,68.72813,-156.84636,0.7658521
682,75.702385,-152.94003,0.76401687
683,82.67654,-149.03426,0.76215166
684,89.650635,-145.12897,0.76024795
685,96.6248,-141.22417,0.7583098
686,103.59903,-137.31981,0.7563369
687,110.57349,-133.41591,0.7543302
688,117.54827,-129.51242,0.7522851
689,124.523506,-125.60937,0.750193
690,131.49934,-121.70677,0.7480602
691,138.47588,-117.80455,0.74586236
692,145.4532,-113.90267,0.74362963
693,152.43163,-110.00118,0.74136966
694,159.41158,-106.10026,0.73907906
695,166.3933,-102.19984,0.7367185
696,173.37688,-98.29977,0.7343059
697,180.3627,-94.40002,0.7318572
698,187.35146,-90.500786,0.72937024
699,194.3437,-86.60209,0.72683626
700,5.833392,-200.06519,0.78461677
701,12.813155,-196.14583,0.782843
702,19.791868,-192.22844,0.78111494
703,26.76971,-188.31287,0.7793456
704,33.746807,-184.399,0.7775259
705,40.72332,-180.48668,0.77568847
706,47.699352,-176.57568,0.77386576
707,54.67495,-172.66576,0.7720525
708,61.65023,-168.75671,0.77020544
709,68.625206,-164.8485,0.7683381
710,75.60003,-160.94107,0.76643085
711,82.574745,-157.03435,0.76448613
712,89.54942,-153.12823,0.7625045
713,96.52418,-149.22275,0.76049566
714,103.499054,-145.31781,0.7584466
715,110.474174,-141.41342,0.7563647
716,117.44963,-137.50954,0.7542357
717,124.42549,-133.60606,0.75206405
718,131.40193,-129.7031,0.7498563
719,138.37912,-125.80056,0.74762225
720,145.35728,-121.89862,0.74536157
721,152.33675,-117.99725,0.7430491
722,159.31766,-114.09638,0.7406749
723,166.30013,-110.19593,0.73825246
724,173.28458,-106.296,0.7357984
725,180.27151,-102.396576,0.73330516
726,187.2614,-98.497765,0.73076606
727,194.25507,-94.59967,0.7282045
728,5.723455,-208.0935,0.7882584
729,12.704485,-204.17015,0.7863281
730,19.684313,-200.24953,0.78441805
731,26.663189,-196.33118,0.78250986
732,33.641212,-192.41483,0.7806367
733,40.61853,-188.50005,0.7787629
734,47.595264,-184.58678,0.7768546
735,54.57154,-180.67485,0.77489275
736,61.547447,-176.76416,0.7729204
737,68.5231,-172.85457,0.77092814
738,75.49857,-168.94594,0.7689247
739,82.47394,-165.03812,0.76690155
740,89.44925,-161.13107,0.7648528
741,96.42464,-157.22473,0.76276934
742,103.40014,-153.319,0.76066023
743,110.3759,-149.41396,0.75850934
744,117.35201,-145.50948,0.7563336
745,124.32861,-141.60559,0.75412375
