dotId,x,y,r
76,147.65987,61.257328,0.7354055
77,154.64229,65.15877,0.73477924
78,161.6333,69.063835,0.7341959
79,168.63518,72.97358,0.7336826
80,175.6494,76.88871,0.7332628
81,182.67886,80.81058,0.7329195
82,189.72537,84.74009,0.73269725
83,196.79271,88.679016,0.73262215
84,8.380983,-24.583296,0.7483303
85,15.344006,-20.687712,0.7479953
86,22.306015,-16.792358,0.74757963
87,29.26688,-12.897334,0.7471231
88,36.22663,-9.002724,0.74662626
89,43.185455,-5.10857,0.74607694
90,50.143055,-1.2148604,0.7454709
91,57.09925,2.6784174,0.74481726
92,64.05457,6.571132,0.74414325
93,71.00906,10.463403,0.743427
94,77.9625,14.355179,0.7426724
95,84.915634,18.246603,0.741895
96,91.86822,22.137644,0.74108964
97,98.82094,26.028463,0.74026656
98,105.773834,29.919144,0.7394311
99,112.72841,33.810104,0.73859257
100,119.684784,37.701504,0.73775613
101,126.64326,41.593494,0.7369221
102,133.60596,45.486824,0.7361221
103,140.57303,49.381634,0.73532236
104,147.5455,53.278385,0.7345648
105,154.52527,57.17786,0.73386115
106,161.51334,61.080536,0.7331872
107,168.51143,64.98716,0.7325859
108,175.52115,68.89851,0.73205423
109,182.54533,72.81579,0.7316185
110,189.58559,76.739815,0.7312725
111,196.64528,80.6721,0.73106045
112,8.270756,-32.565685,0.7486835
113,15.233931,-28.669859,0.7482884
114,22.196135,-24.774153,0.74783814
115,29.157278,-20.878769,0.7473479
116,36.1174,-16.983738,0.74679375
117,43.07654,-13.089084,0.74620295
118,50.03435,-9.194795,0.7455526
119,56.990887,-5.300939,0.7448614
120,63.946514,-1.4076012,0.7441381
121,70.90131,2.4853048,0.7433617
122,77.855064,6.3776994,0.7425644
123,84.80832,10.269643,0.74174047
124,91.76112,14.161264,0.7408862
125,98.71392,18.052547,0.7400099
126,105.666664,21.943575,0.73911864
127,112.62092,25.834759,0.738218
128,119.576775,29.726171,0.7373226
129,126.5347,33.618,0.73642296
130,133.496,37.510723,0.7355523
131,140.46191,41.404797,0.7346871
132,147.43262,45.300385,0.733851
133,154.41003,49.198185,0.73306704
134,161.39558,53.098827,0.7323144
135,168.39026,57.002792,0.73162645
136,175.39627,60.910946,0.73099923
137,182.4155,64.82412,0.73046637
138,189.4504,68.743416,0.7300135
139,196.50337,72.66986,0.7296809
140,8.160323,-40.548153,0.7491745
141,15.123642,-36.651974,0.7487271
142,22.086031,-32.755974,0.74822694
143,29.047436,-28.860249,0.7476796
144,36.007862,-24.964844,0.74708647
145,42.967186,-21.069715,0.7464224
146,49.925182,-17.174831,0.7457225
147,56.88211,-13.280456,0.7449956
148,63.838078,-9.386566,0.74422294
149,70.79318,-5.4930925,0.7434024
150,77.74724,-1.6001184,0.7425609
151,84.700714,2.2924175,0.7416816
152,91.65378,6.1845374,0.7407736
153,98.606674,10.076294,0.73985237
154,105.55949,13.967799,0.73890007
155,112.51349,17.859184,0.7379466
156,119.46902,21.750702,0.7369928
157,126.42656,25.642529,0.73603743
158,133.38678,29.534887,0.7350946
159,140.35168,33.42833,0.73416626
160,147.321,37.323025,0.7332607
161,154.29645,41.219494,0.732398
162,161.27972,45.118378,0.73157173
163,168.27155,49.020084,0.73079747
164,175.27428,52.925453,0.73008776
165,182.28915,56.835087,0.7294551
166,189.3193,60.750202,0.728908
167,196.36636,64.671555,0.7284616
168,8.049615,-48.530117,0.7496564
169,15.013101,-44.633926,0.7491815
170,21.975704,-40.737705,0.7486517
171,28.937317,-36.84166,0.7480647
172,35.897892,-32.945812,0.74741834
173,42.85731,-29.050177,0.74673545
174,49.815628,-25.154924,0.74599695
175,56.772953,-21.26008,0.74522007
176,63.729244,-17.36567,0.7444087
177,70.6847,-13.471701,0.7435386
178,77.63902,-9.578168,0.7426464
179,84.59282,-5.6850696,0.7417238
180,91.546135,-1.7924434,0.7407662
181,98.49922,2.0998049,0.73979
182,105.45218,5.9917192,0.7387885
183,112.406075,9.883433,0.73778784
184,119.361435,13.775143,0.73677194
185,126.3187,17.666985,0.73575574
186,133.27821,21.55914,0.7347499
187,140.24223,25.452139,0.7337629
188,147.21045,29.346117,0.7327908
189,154.1843,33.24149,0.7318577
190,161.16556,37.13888,0.7309562
191,168.15508,41.038677,0.73010063
192,175.15479,44.94159,0.72931063
193,182.16608,48.84822,0.7285855
194,189.1919,52.759617,0.72794604
195,196.23381,56.676483,0.7273985
196,7.938677,-56.51143,0.75031173
197,14.902196,-52.61507,0.7497846
198,21.864878,-48.71874,0.7491941
199,28.826626,-44.822483,0.7485574
200,35.7874,-40.926395,0.7478736
201,42.747116,-37.030495,0.7471473
202,49.705784,-33.13494,0.7463637
203,56.663403,-29.239676,0.7455455
204,63.620083,-25.344831,0.7446768
205,70.57581,-21.450418,0.74377346
206,77.530426,-17.556305,0.7428268
207,84.48463,-13.662773,0.7418619
208,91.438194,-9.769662,0.7408588
209,98.39155,-5.87691,0.73982835
210,105.34469,-1.984576,0.73878247
211,112.29865,1.9075017,0.7377208
212,119.253975,5.7993894,0.7366541
213,126.211044,9.691315,0.735592
214,133.17015,13.583424,0.7345171
215,140.13344,17.476057,0.73347056
216,147.10083,21.369444,0.7324341
217,154.07343,25.263947,0.73142797
218,161.05296,29.160105,0.7304621
219,168.04056,33.058277,0.729535
220,175.03761,36.959045,0.7286659
221,182.04594,40.86307,0.7278573
222,189.06781,44.77113,0.7271315
223,196.10533,48.684086,0.7264875
224,7.8275666,-64.49242,0.7510673
225,14.791143,-60.59598,0.7504719
226,21.753912,-56.699524,0.74983394
227,28.71578,-52.803127,0.7491672
228,35.676723,-48.906815,0.7484374
229,42.63667,-45.010704,0.74765503
230,49.595592,-41.11478,0.74684215
231,56.553562,-37.21922,0.74596804
232,63.51058,-33.32401,0.7450534
233,70.4665,-29.429075,0.74409467
234,77.421524,-25.534575,0.74311125
235,84.37614,-21.640604,0.74209493
236,91.329956,-17.747023,0.7410415
237,98.28364,-13.853884,0.7399724
238,105.237015,-9.961073,0.7388766
239,112.1912,-6.068698,0.7377608
240,119.14659,-2.176525,0.7366438
241,126.10361,1.71551,0.7355258
242,133.0625,5.607573,0.7343994
243,140.02525,9.499985,0.7332886
244,146.99203,13.392913,0.73219943
245,153.96365,17.286732,0.7311276
246,160.9418,21.181799,0.73008853
247,167.92781,25.07858,0.7290944
248,174.92264,28.977491,0.7281506
249,181.92845,32.87922,0.7272604
250,188.94687,36.784374,0.72644866
251,195.98059,40.693813,0.7257196
252,7.716305,-72.47293,0.7518554
253,14.67991,-68.57652,0.7512637
254,21.642742,-64.67997,0.7506072
255,28.604723,-60.78343,0.7498767
256,35.565838,-56.88697,0.7490929
257,42.526005,-52.99067,0.74826825
258,49.485203,-49.094543,0.7473992
259,56.443424,-45.19868,0.7464815
260,63.400616,-41.303017,0.74551845
261,70.356804,-37.407703,0.74452925
262,77.31241,-33.512924,0.7434994
263,84.26729,-29.61853,0.74242616
264,91.22147,-25.724518,0.7413315
265,98.17551,-21.830938,0.7402113
266,105.129166,-17.93776,0.7390664
267,112.0837,-14.045088,0.73790795
268,119.03926,-10.152693,0.7367409
269,125.99635,-6.2605243,0.7355674
270,132.95518,-2.3683953,0.73439026
271,139.91765,1.5238029,0.733222
272,146.884,5.4163976,0.7320756
273,153.8549,9.309593,0.73093975
274,160.832,13.203779,0.7298371
275,167.81667,17.099333,0.7287769
276,174.80971,20.996656,0.72775835
277,181.81335,24.896362,0.72679913
278,188.82889,28.798918,0.7259069
279,195.8593,32.70526,0.7250932
280,7.6049247,-80.45273,0.7528316
281,14.5684805,-76.556244,0.75212455
282,21.531374,-72.65979,0.75138587
283,28.493465,-68.76325,0.75061774
284,35.454716,-64.86676,0.74981153
285,42.415043,-60.97026,0.7489487
286,49.374416,-57.07391,0.7480312
287,56.332832,-53.177746,0.74707586
288,63.29033,-49.281845,0.7460881
289,70.24705,-45.38635,0.74506253
290,77.20302,-41.491234,0.7439753
291,84.158134,-37.596447,0.7428598
292,91.1128,-33.70208,0.7417238
293,98.06711,-29.808172,0.74055445
294,105.02122,-25.914639,0.73936456
295,111.97618,-22.021673,0.7381574
296,118.93201,-18.129082,0.7369406
297,125.889275,-14.236759,0.7357168
298,132.84818,-10.344583,0.73448944
299,139.8106,-6.4525247,0.7332708
300,146.77669,-2.560226,0.7320569
301,153.7471,1.33248,0.7308686
302,160.72342,5.225894,0.72970676
303,167.70705,9.120371,0.7285813
304,174.69867,13.016286,0.72749585
305,181.7005,16.914152,0.726466
306,188.71367,20.814466,0.72549677
307,195.74121,24.71798,0.7246055
308,7.4934587,-88.43227,0.7538218
309,14.457026,-84.535866,0.7531284
310,21.419899,-80.63926,0.75238955
311,28.382017,-76.7426,0.75156456
312,35.34333,-72.845955,0.7507019
313,42.30382,-68.94939,0.74978083
314,49.26341,-65.05295,0.7488231
315,56.222157,-61.156685,0.74782336
316,63.18006,-57.26069,0.7467743
317,70.13707,-53.36494,0.7456744
318,77.09326,-49.469456,0.74454755
319,84.04882,-45.57436,0.7434034
320,91.00392,-41.67976,0.74221325
321,97.95852,-37.78545,0.7409904
322,104.91325,-33.891697,0.7397626
323,111.86866,-29.998505,0.73851454
324,118.82486,-26.105707,0.73724914
325,125.78239,-22.213291,0.7359689
326,132.7415,-18.32105,0.73469776
327,139.70409,-14.429077,0.73342466
328,146.67006,-10.53708,0.7321591
329,153.64023,-6.6447825,0.7309138
330,160.61604,-2.7520478,0.7296916
331,167.59888,1.1414573,0.7285073
332,174.58943,5.036121,0.72735924
333,181.5898,8.93236,0.72625995
334,188.60106,12.830676,0.7252219
335,195.62617,16.731615,0.7242546
336,7.3819394,-96.41138,0.7549911
337,14.345452,-92.514885,0.7542296
338,21.308338,-88.61832,0.7534005
339,28.270529,-84.72174,0.7525246
340,35.231987,-80.82512,0.7516194
341,42.192627,-76.9285,0.7506634
342,49.152416,-73.03193,0.74966246
343,56.11137,-69.135506,0.7486177
344,63.069473,-65.239265,0.74752295
345,70.02678,-61.34325,0.746398
346,76.98341,-57.447617,0.74524
347,83.93942,-53.552357,0.7440352
348,90.89478,-49.65737,0.7427964
349,97.84992,-45.762863,0.7415497
350,104.80534,-41.869003,0.7402754
351,111.76119,-37.975594,0.738976
352,118.71787,-34.082634,0.7376669
353,125.67568,-30.190084,0.73633415
354,132.63524,-26.297834,0.73501194
355,139.59813,-22.406015,0.7336941
356,146.56415,-18.514202,0.73237705
357,153.53424,-14.622367,0.7310757
358,160.50984,-10.730231,0.7297969
359,167.49217,-6.8375645,0.72855204
360,174.48193,-2.9440074,0.7273425
361,181.48117,0.95076406,0.72618043
362,188.49094,4.8471737,0.7250756
363,195.51405,8.745818,0.72403675
364,7.270416,-104.390015,0.7562357
365,14.233907,-100.49364,0.7553757
366,21.19679,-96.597145,0.7545396
367,28.159027,-92.70053,0.7536503
368,35.12053,-88.803825,0.7526926
369,42.081264,-84.90714,0.75169796
370,49.041237,-81.01051,0.7506415
371,56.000423,-77.11399,0.74955547
372,62.958847,-73.2177,0.74841624
373,69.91651,-69.321594,0.7472402
374,76.873474,-65.42577,0.7460102
375,83.82977,-61.53021,0.7447652
376,90.78564,-57.635082,0.7435107
377,97.74153,-53.74057,0.7422185
378,104.69751,-49.846523,0.74089104
379,111.653885,-45.952976,0.73954487
380,118.6111,-42.059917,0.73818797
381,125.569244,-38.167202,0.7368102
382,132.52951,-34.27507,0.73544425
383,139.49277,-30.383337,0.73407423
384,146.45898,-26.491764,0.7327012
385,153.42921,-22.600283,0.7313549
386,160.4048,-18.708761,0.73002297
387,167.38689,-14.816892,0.7287183
388,174.37614,-10.92439,0.7274508
389,181.3746,-7.0309834,0.72622997
390,188.38322,-3.1361966,0.7250572
391,195.40479,0.76033187,0.72395396
392,7.159018,-112.369415,0.7576729
393,14.122426,-108.47251,0.75679976
394,21.085258,-104.57566,0.75585264
395,28.047491,-100.67895,0.75484973
396,35.009075,-96.782265,0.75382215
397,41.969955,-92.88562,0.75277144
398,48.930096,-88.98897,0.75167483
399,55.889507,-85.092415,0.75053734
400,62.848164,-81.19595,0.7493694
401,69.8061,-77.29974,0.74814856
402,76.76342,-73.40376,0.74691033
403,83.72028,-69.50824,0.74564403
404,90.67686,-65.61317,0.7443289
405,97.63333,-61.718525,0.7429818
406,104.58985,-57.82437,0.74161226
407,111.54687,-53.93071,0.7402257
408,118.50453,-50.037556,0.73881066
409,125.46327,-46.144836,0.7373986
410,132.4244,-42.252815,0.73599494
411,139.38805,-38.36121,0.7345661
412,146.3546,-34.469894,0.7331534
413,153.32518,-30.578798,0.7317472
414,160.301,-26.68779,0.7303656
415,167.28304,-22.796682,0.72900903
416,174.27206,-18.905153,0.7276846
417,181.27005,-15.0130205,0.7264034
418,188.2779,-11.119837,0.72517174
419,195.29834,-7.225265,0.7240033
420,7.0477157,-120.34958,0.7592188
421,14.011158,-116.452286,0.7582624
422,20.974014,-112.555145,0.7572702
423,27.93626,-108.65811,0.75625604
424,34.89785,-104.76112,0.75520337
425,41.858818,-100.864235,0.7540855
426,48.819073,-96.96746,0.75293005
427,55.778706,-93.07085,0.7517402
428,62.73765,-89.174416,0.7505153
429,69.696,-85.27818,0.7492624
430,76.65384,-81.38231,0.74795634
431,83.61125,-77.48674,0.7466195
432,90.568344,-73.591576,0.7452534
433,97.525375,-69.69683,0.74386644
434,104.48257,-65.80264,0.74245054
435,111.44013,-61.908943,0.7410101
436,118.3983,-58.015667,0.7395591
437,125.35803,-54.12308,0.7381151
438,132.31993,-50.231247,0.73664635
439,139.28406,-46.339764,0.73517656
440,146.25114,-42.448704,0.7337095
441,153.22226,-38.557983,0.7322597
442,160.19852,-34.667564,0.73083115
443,167.18068,-30.777178,0.7294197
444,174.16978,-26.886597,0.72804254
445,181.16757,-22.995655,0.72670376
446,188.17497,-19.103943,0.7254146
447,195.19467,-15.211227,0.724185
448,6.936615,-128.33061,0.760807
449,13.900103,-124.43302,0.759835
450,20.863022,-120.5355,0.75882727
451,27.825314,-116.63807,0.757757
452,34.787033,-112.74083,0.75661784
453,41.748123,-108.84374,0.7554592
454,48.70857,-104.94682,0.75425816
455,55.66844,-101.05011,0.75301105
456,62.627697,-97.15357,0.751747
457,69.5864,-93.257286,0.7504339
458,76.54466,-89.3613,0.74908257
459,83.502556,-85.46566,0.7477092
460,90.46022,-81.5705,0.7463
461,97.41788,-77.67574,0.7448611
462,104.37561,-73.78144,0.74339205
463,111.333725,-69.887634,0.7419134
464,118.292854,-65.99452,0.7404405
465,125.253624,-62.102207,0.7389442
466,132.21617,-58.210434,0.7374216
467,139.18092,-54.31911,0.7359032
468,146.14871,-50.42835,0.734393
469,153.12054,-46.538094,0.73289984
470,160.09743,-42.648247,0.73142064
471,167.07991,-38.75855,0.72995716
472,174.06937,-34.868908,0.7285285
473,181.0672,-30.979115,0.7271344
474,188.07452,-27.088802,0.72578955
475,195.09386,-23.197855,0.7244995
476,6.8257604,-136.31389,0.7627629
477,13.789336,-132.41493,0.7616415
478,20.752314,-128.51671,0.76046383
479,27.714735,-124.618996,0.75931346
480,34.67659,-120.72152,0.7581605
481,41.637856,-116.8242,0.75696594
482,48.598515,-112.92704,0.7557241
483,55.55863,-109.030106,0.75442934
484,62.51821,-105.13345,0.7531057
485,69.47731,-101.23706,0.7517429
486,76.43601,-97.34103,0.7503445
487,83.39441,-93.445366,0.74890804
488,90.35259,-89.55008,0.7474369
489,97.31075,-85.65523,0.7459559
490,104.26913,-81.76091,0.74446404
491,111.22825,-77.86731,0.74296904
492,118.188484,-73.974495,0.74144155
493,125.15002,-70.082245,0.73987633
494,132.11324,-66.19058,0.738316
495,139.07881,-62.29952,0.736755
496,146.0475,-58.409065,0.73520726
497,153.02025,-54.519283,0.7336601
498,159.99785,-50.63002,0.7321295
499,166.98087,-46.741066,0.730619
500,173.97096,-42.852364,0.7291412
501,180.96904,-38.96364,0.7276945
502,187.97664,-35.074757,0.7262983
503,194.99591,-31.185493,0.7249531
504,6.7152452,-144.29993,0.76467514
505,13.679047,-140.40004,0.76354206
506,20.642178,-136.50066,0.7624025
507,27.604685,-132.60178,0.7611905
508,34.56662,-128.70343,0.75991684
509,41.528023,-124.805595,0.75860643
510,48.488922,-120.90816,0.75726676
511,55.44932,-117.011024,0.7559097
512,62.409225,-113.11422,0.7545456
513,69.3687,-109.2177,0.75313234
514,76.32783,-105.321526,0.7516949
515,83.28672,-101.42577,0.7502249
516,90.2455,-97.530495,0.7487464
517,97.20448,-93.635796,0.7472447
518,104.16388,-89.74176,0.74571055
519,111.123985,-85.848366,0.7441334
520,118.085,-81.95556,0.7425398
521,125.04729,-78.063416,0.7409374
522,132.01141,-74.171936,0.7393404
523,138.97798,-70.28116,0.73773694
524,145.94774,-66.39115,0.7361404
525,152.92152,-62.501923,0.7345508
526,159.89987,-58.613224,0.7329675
527,166.88374,-54.724953,0.73141223
528,173.87465,-50.83721,0.7298866
529,180.87323,-46.949604,0.728387
530,187.88148,-43.06212,0.7269426
531,194.90096,-39.1745,0.72554207
532,6.605125,-152.28899,0.7668135
533,13.569194,-148.38768,0.7655869
534,20.532593,-144.48729,0.76434106
535,27.495363,-140.5876,0.7630808
536,34.45755,-136.68849,0.7618003
537,41.41919,-132.78986,0.7604715
538,48.3803,-128.89171,0.75911236
539,55.34095,-124.994,0.7577003
540,62.3012,-121.09678,0.7562638
541,69.261086,-117.20004,0.7548007
542,76.220764,-113.30378,0.7533
543,83.180305,-109.40806,0.7517744
544,90.13986,-105.51284,0.75021863
545,97.099655,-101.61823,0.7486333
546,104.05982,-97.72418,0.74702865
547,111.02067,-93.830765,0.7454039
548,117.982506,-89.93805,0.74377495
549,124.945755,-86.04603,0.7421306
550,131.91093,-82.15481,0.7404909
551,138.87868,-78.26446,0.7388485
552,145.84964,-74.374954,0.7372102
553,152.82446,-70.4862,0.73556536
554,159.80374,-66.59803,0.7339374
555,166.78879,-62.710625,0.7323432
556,173.78058,-58.823784,0.7307606
557,180.78001,-54.93731,0.72921914
558,187.78922,-51.05126,0.72772396
559,194.80916,-47.16525,0.726269
560,6.495479,-160.28276,0.76918584
561,13.459932,-156.37932,0.7678577
562,20.423656,-152.47723,0.7665165
563,27.38672,-148.5762,0.7651518
564,34.34921,-144.67607,0.7637833
565,41.31118,-140.77664,0.7623847
566,48.272667,-136.8779,0.76094055
567,55.233715,-132.97968,0.75948924
568,62.194405,-129.08208,0.758006
569,69.154785,-125.18497,0.75649333
570,76.11501,-121.288445,0.75493395
571,83.07516,-117.39246,0.7533589
572,90.03536,-113.49708,0.7517524
573,96.995865,-109.60235,0.75012517
574,103.95682,-105.70826,0.74847764
575,110.91855,-101.81489,0.7468202
576,117.881386,-97.922325,0.7451475
577,124.84574,-94.03058,0.7434745
578,131.81215,-90.13972,0.74178886
579,138.78119,-86.24976,0.7400975
580,145.75336,-82.36071,0.73840505
581,152.72923,-78.47243,0.73671246
582,159.70982,-74.58497,0.7350526
583,166.69617,-70.69843,0.7334019
584,173.68895,-66.81248,0.73177373
585,180.6897,-62.92721,0.73019195
586,187.69997,-59.042557,0.7286435
587,194.72073,-55.158096,0.72714263
588,6.386399,-168.28212,0.77162373
589,13.351399,-164.37642,0.77027965
590,20.315569,-160.47212,0.76890045
591,27.279028,-156.56921,0.7674605
592,34.241875,-152.66751,0.76599544
593,41.2042,-148.76683,0.7645033
594,48.16604,-144.86707,0.763002
595,55.127506,-140.96811,0.76147807
596,62.088665,-137.06981,0.759918
597,69.04959,-133.17224,0.75833464
598,76.01038,-129.27533,0.7567362
599,82.97118,-125.37909,0.7551053
600,89.93213,-121.48357,0.75345665
601,96.89343,-117.58874,0.7517895
602,103.85531,-113.69467,0.7500982
603,110.81806,-109.801414,0.7483922
604,117.78203,-105.909004,0.7466811
605,124.74764,-102.01754,0.7449588
606,131.71536,-98.12706,0.7432222
607,138.68567,-94.2375,0.74147063
608,145.659,-90.34878,0.7397282
609,152.63626,-86.46109,0.73801035
610,159.6184,-82.574425,0.736303
611,166.60599,-78.68864,0.7345963
612,173.60016,-74.80367,0.73293614
613,180.60252,-70.91969,0.73130673
614,187.61395,-67.03641,0.72970617
615,194.63596,-63.15361,0.7281622
616,6.277956,-176.28809,0.7743721
617,13.243627,-172.3793,0.77287877
618,20.208416,-168.4727,0.7713625
619,27.172411,-164.5678,0.76987636
620,34.135773,-160.66425,0.76838595
621,41.098553,-156.76192,0.76684344
622,48.060833,-152.86075,0.7652749
623,55.022774,-148.9606,0.7636666
624,61.98445,-145.06142,0.7620464
625,68.94594,-141.16312,0.76039654
626,75.90737,-137.26569,0.7587359
627,82.8689,-133.36903,0.7570466
628,89.830635,-129.47322,0.75534797
629,96.79287,-125.57824,0.7536227
630,103.75575,-121.68416,0.75188553
631,110.719635,-117.79098,0.75013393
632,117.68484,-113.898766,0.7483614
633,124.65171,-110.007515,0.7465751
634,131.62067,-106.117226,0.74477607
635,138.59221,-102.227936,0.74299264
636,145.56703,-98.33978,0.7412269
637,152.54597,-94.45277,0.7394583
638,159.52956,-90.5668,0.7376841
639,166.51862,-86.681816,0.7359507
640,173.51468,-82.79803,0.73425114
641,180.51865,-78.91527,0.7325661
642,187.53152,-75.0333,0.730922
643,194.55518,-71.152214,0.72933674
644,6.17023,-184.3022,0.7772315
645,13.136794,-180.39012,0.77566725
646,20.102314,-176.4803,0.7741358
647,27.066969,-172.57256,0.7725475
648,34.030933,-168.66672,0.77090377
649,40.994312,-164.76259,0.7692751
650,47.957222,-160.85986,0.76763827
651,54.91978,-156.95837,0.76600087
652,61.88209,-153.05804,0.76432407
653,68.84422,-149.15878,0.762625
654,75.80638,-145.26054,0.76090527
655,82.76871,-141.36331,0.75916004
656,89.73134,-137.46706,0.7573938
657,96.69454,-133.5718,0.75561
658,103.658485,-129.6775,0.75380623
659,110.6235,-125.78427,0.75198543
660,117.58986,-121.89203,0.75015724
661,124.557945,-118.000854,0.7483334
662,131.52829,-114.1108,0.7465102
663,138.50145,-110.221985,0.7446937
664,145.478,-106.33437,0.7428591
665,152.45845,-102.44789,0.7410283
666,159.44363,-98.56258,0.73923486
667,166.43471,-94.67862,0.7374703
668,173.43271,-90.79597,0.7357066
669,180.43832,-86.91439,0.733977
670,187.4531,-83.03394,0.7322981
671,194.47871,-79.15459,0.7306655
672,6.0633526,-192.32669,0.7804695
673,13.030963,-188.40985,0.7787888
674,19.997427,-184.49619,0.77704346
675,26.96294,-180.58536,0.7753366
676,33.927673,-176.67679,0.77368206
677,40.891754,-172.77013,0.77200115
678,47.855335,-168.8652,0.77026683
679,54.81855,-164.96187,0.7685201
680,61.781555,-161.06007,0.76675206
681,68.74448,-157.15964,0.7649711
682,75.70746,-153.26042,0.763182
683,82.67065,-149.36238,0.7613742
684,89.63423,-145.4655,0.7595552
685,96.59844,-141.56975,0.7577181
686,103.563484,-137.67513,0.7558734
687,110.529686,-133.78171,0.7540216
688,117.4974,-129.88947,0.7521616
689,124.46701,-125.99847,0.75029325
690,131.43898,-122.10874,0.7484107
691,138.41374,-118.22024,0.74651706
692,145.39183,-114.333,0.74463814
693,152.37407,-110.44709,0.7427905
694,159.36139,-106.56272,0.7409594
695,166.35457,-102.67977,0.7391291
696,173.35442,-98.79813,0.7373222
697,180.3621,-94.9178,0.735558
698,187.37914,-91.03893,0.7338376
699,194.40703,-87.16138,0.7321658
700,5.957392,-200.36305,0.7838379
701,12.926341,-196.44116,0.7820443
702,19.893976,-192.52289,0.780278
703,26.860474,-188.60776,0.77851605
704,33.826107,-184.69543,0.7766819
705,40.79105,-180.7858,0.77483904
706,47.755478,-176.87845,0.77301955
707,54.71956,-172.97304,0.77122134
708,61.683407,-169.06937,0.7694057
709,68.64716,-165.16725,0.7675842
710,75.61103,-161.26668,0.76573247
711,82.57518,-157.36755,0.7638635
712,89.5398,-153.46982,0.761978
713,96.50516,-149.57344,0.76008016
714,103.47144,-145.67839,0.75816786
715,110.439,-141.78468,0.7562487
716,117.40816,-137.89229,0.7543086
717,124.379234,-134.00124,0.7523674
718,131.35272,-130.11153,0.75043994
719,138.32918,-126.22329,0.74852896
720,145.30925,-122.33658,0.7466304
721,152.2937,-118.4515,0.74472874
722,159.28313,-114.56792,0.742828
723,166.27832,-110.68579,0.74094987
724,173.28038,-106.80524,0.73911524
725,180.29053,-102.92633,0.73731214
726,187.31007,-99.04901,0.73554987
727,194.34084,-95.1735,0.73386216
728,5.8524594,-208.41391,0.7876039
729,12.823031,-204.48552,0.7856455
730,19.792042,-200.56165,0.7837105
731,26.759829,-196.64183,0.7817834
732,33.7266,-192.72545,0.7799024
733,40.69257,-188.81198,0.77804947
734,47.657948,-184.9012,0.77614653
735,54.622913,-180.99281,0.7742331
736,61.587685,-177.0867,0.77229536
737,68.55243,-173.18259,0.7703471
738,75.51733,-169.28038,0.7684042
739,82.48257,-165.37987,0.7664588
740,89.44833,-161.48102,0.76451033
741,96.41491,-157.58371,0.7625549
742,103.38251,-153.68796,0.76058537
743,110.35145,-149.79373,0.75862294
744,117.32211,-145.901,0.75665224
745,124.29488,-142.00989,0.75468934
