dotId,x,y,r
78,161.66434,71.963844,0.7316925
79,168.63104,75.8686,0.7304027
80,175.60059,79.775055,0.7291187
81,182.5744,83.68396,0.72780794
82,189.55322,87.5957,0.72651285
83,196.5393,91.511375,0.7252543
84,8.285393,-21.856934,0.7490277
85,15.25715,-17.95686,0.7487933
86,22.228987,-14.056305,0.7484933
87,29.200722,-10.155263,0.74814993
88,36.172268,-6.2538753,0.7477362
89,43.14375,-2.3522394,0.74728227
90,50.11487,1.549686,0.7467536
91,57.085083,5.451752,0.74616545
92,64.05485,9.353904,0.74551654
93,71.02395,13.256096,0.7448054
94,77.99187,17.158186,0.74404
95,84.95908,21.060186,0.74321216
96,91.92498,24.96201,0.74232495
97,98.88984,28.86359,0.74137795
98,105.853325,32.76484,0.7403856
99,112.81639,36.666084,0.7393364
100,119.778625,40.567177,0.73824227
101,126.739746,44.468037,0.7370896
102,133.70131,48.369198,0.73591113
103,140.66255,52.27045,0.7346796
104,147.62389,56.171986,0.73341143
105,154.58635,60.0742,0.7321153
106,161.54988,63.97713,0.7307822
107,168.51538,67.88122,0.72943604
108,175.48323,71.78664,0.72806215
109,182.45515,75.6942,0.7266835
110,189.43141,79.604065,0.7252929
111,196.41403,83.5172,0.72392005
112,8.173321,-29.844212,0.74929833
113,15.144832,-25.944609,0.74901575
114,22.116413,-22.044415,0.74869245
115,29.087965,-18.143717,0.74830693
116,36.059444,-14.242593,0.74785835
117,43.030876,-10.341164,0.747345
118,50.001854,-6.4393516,0.746773
119,56.972065,-2.5372896,0.74613595
120,63.94184,1.3649329,0.7454475
121,70.91097,5.267202,0.7447013
122,77.87908,9.169517,0.74388295
123,84.84632,13.071751,0.74301314
124,91.81247,16.973871,0.7420762
125,98.777534,20.875835,0.7410921
126,105.7411,24.777514,0.740047
127,112.70423,28.679111,0.7389513
128,119.66651,32.580585,0.73780376
129,126.627785,36.481865,0.7365932
130,133.58888,40.38317,0.73536205
131,140.55011,44.28469,0.7340746
132,147.51105,48.186268,0.7327485
133,154.47281,52.088337,0.7313945
134,161.43578,55.99109,0.7299959
135,168.40012,59.894634,0.7285771
136,175.36684,63.799374,0.7271303
137,182.33684,67.70575,0.72567934
138,189.31111,71.614204,0.72420436
139,196.29088,75.5253,0.72274405
140,8.061316,-37.830437,0.74972653
141,15.032528,-33.931213,0.74938816
142,22.003862,-30.0315,0.74900734
143,28.97525,-26.131216,0.748559
144,35.946617,-22.230486,0.7480692
145,42.917892,-18.3293,0.74750763
146,49.88861,-14.427609,0.7468906
147,56.85882,-10.525636,0.74620676
148,63.828587,-6.62345,0.7454688
149,70.79773,-2.7211235,0.74467796
150,77.76594,1.1812932,0.74382097
151,84.73321,5.0837197,0.7429048
152,91.69955,8.986104,0.7419245
153,98.66475,12.888377,0.74089515
154,105.62851,16.790407,0.7397983
155,112.59165,20.692358,0.7386548
156,119.554016,24.594194,0.73745334
157,126.515495,28.495878,0.7362076
158,133.47623,32.3974,0.73491395
159,140.43744,36.299156,0.73357433
160,147.39816,40.20091,0.7321889
161,154.35936,44.102962,0.730772
162,161.32181,48.00558,0.7293199
163,168.28525,51.90878,0.727831
164,175.25105,55.813015,0.7263217
165,182.21936,59.71847,0.72479504
166,189.19199,63.625786,0.723252
167,196.16931,67.53524,0.72170323
168,7.949374,-45.815605,0.75016636
169,14.920331,-41.916958,0.7498305
170,21.891445,-38.017654,0.7493971
171,28.862604,-34.117813,0.7489111
172,35.833748,-30.217394,0.7483555
173,42.804657,-26.316391,0.7477472
174,49.77516,-22.414934,0.7470889
175,56.74536,-18.513153,0.7463684
176,63.715057,-14.611113,0.745591
177,70.68421,-10.708838,0.74475086
178,77.6524,-6.806343,0.74384815
179,84.61974,-2.903822,0.74288255
180,91.5862,0.99875075,0.7418632
181,98.55151,4.9012775,0.74078333
182,105.515465,8.803641,0.7396474
183,112.47863,12.705915,0.7384558
184,119.44112,16.608059,0.7372073
185,126.40276,20.510086,0.7359061
186,133.36334,24.411922,0.7345583
187,140.32448,28.313929,0.7331711
188,147.28511,32.215893,0.7317346
189,154.24591,36.118004,0.73025763
190,161.20782,40.020554,0.72874725
191,168.1707,43.923573,0.72720045
192,175.13556,47.82741,0.7256294
193,182.10265,51.732204,0.72402906
194,189.07373,55.63858,0.7224185
195,196.04907,59.546722,0.7207924
196,7.837388,-53.79895,0.7507399
197,14.808027,-49.900986,0.7502996
198,21.778847,-46.002342,0.7498202
199,28.749718,-42.102966,0.7492937
200,35.72053,-38.202927,0.7487153
201,42.6912,-34.302326,0.7480776
202,49.661602,-30.401236,0.7473837
203,56.631683,-26.49971,0.7466203
204,63.60131,-22.597847,0.7457949
205,70.5704,-18.69569,0.74490863
206,77.53849,-14.793206,0.74395967
207,84.505936,-10.89067,0.74295676
208,91.47241,-6.9879704,0.7418918
209,98.43783,-3.0852928,0.7407726
210,105.40194,0.8173354,0.73958707
211,112.36518,4.7198973,0.7383438
212,119.327774,8.622346,0.73705447
213,126.28954,12.524661,0.73570204
214,133.25015,16.426819,0.7343102
215,140.21115,20.32903,0.7328687
216,147.17178,24.231209,0.7313781
217,154.13235,28.133469,0.72984886
218,161.0938,32.03602,0.72827977
219,168.0563,35.938957,0.72667515
220,175.02031,39.84248,0.72504216
221,181.98654,43.746826,0.7233776
222,188.95615,47.65241,0.7217019
223,195.92993,51.55953,0.72000015
224,7.725436,-61.781067,0.7514061
225,14.695726,-57.88363,0.75093746
226,21.666172,-53.985485,0.7504201
227,28.63671,-50.086674,0.7498485
228,35.607254,-46.187176,0.7492147
229,42.577698,-42.28702,0.7485176
230,49.547913,-38.386356,0.7477668
231,56.517826,-34.48518,0.7469558
232,63.487354,-30.583586,0.7460912
233,70.456245,-26.681566,0.7451529
234,77.42425,-22.779161,0.74416286
235,84.39177,-18.876657,0.74312186
236,91.35821,-14.973965,0.74200535
237,98.32371,-11.071164,0.7408423
238,105.287895,-7.1683354,0.7396168
239,112.251274,-3.265581,0.7383288
240,119.21399,0.6370777,0.7369888
241,126.17586,4.539673,0.7355955
242,133.1366,8.44212,0.7341519
243,140.09749,12.344561,0.73266107
244,147.05817,16.246952,0.731123
245,154.01859,20.14936,0.7295384
246,160.97969,24.051949,0.72791696
247,167.94191,27.954878,0.72625655
248,174.90524,31.858181,0.724565
249,181.87082,35.762215,0.7228386
250,188.83916,39.667145,0.72109693
251,195.81168,43.573437,0.7193308
252,7.6134605,-69.76178,0.75217587
253,14.5834055,-65.86491,0.75167924
254,21.553509,-61.96733,0.7511005
255,28.523718,-58.06905,0.7504615
256,35.49395,-54.170074,0.7497749
257,42.464104,-50.270424,0.7490489
258,49.43408,-46.370216,0.74825156
259,56.403812,-42.469402,0.7473962
260,63.373116,-38.568115,0.746468
261,70.34169,-34.66625,0.74549776
262,77.30975,-30.764112,0.7444672
263,84.27723,-26.861729,0.74337053
264,91.24358,-22.959015,0.7422151
265,98.20916,-19.056208,0.7410023
266,105.17337,-15.153276,0.73973155
267,112.1369,-11.250402,0.73840564
268,119.09973,-7.3475485,0.73702025
269,126.06172,-3.4447665,0.73558146
270,133.02255,0.4579622,0.73409206
271,139.98347,4.360572,0.7325481
272,146.9442,8.263176,0.73096305
273,153.90457,12.165721,0.7293299
274,160.86545,16.068398,0.7276578
275,167.82741,19.971329,0.7259448
276,174.7903,23.874517,0.72419196
277,181.75533,27.778276,0.72241074
278,188.72264,31.682734,0.7206053
279,195.6941,35.588326,0.7187751
280,7.5014377,-77.74061,0.7530148
281,14.47103,-73.844536,0.7524313
282,21.4408,-69.94769,0.751833
283,28.410679,-66.05002,0.7511665
284,35.38058,-62.151585,0.75044584
285,42.350433,-58.252445,0.74965465
286,49.3201,-54.35266,0.7488151
287,56.2895,-50.45223,0.747891
288,63.258434,-46.55118,0.74694633
289,70.22695,-42.649723,0.7459348
290,77.19503,-38.747913,0.74486053
291,84.16225,-34.845642,0.74371314
292,91.1286,-30.943047,0.74251795
293,98.09413,-27.040281,0.7412618
294,105.05837,-23.137318,0.73994315
295,112.02211,-19.234367,0.7385744
296,118.98501,-15.331419,0.73714906
297,125.94712,-11.428507,0.735665
298,132.90807,-7.5255904,0.7341248
299,139.86906,-3.6228096,0.7325401
300,146.82986,0.27992508,0.730903
301,153.79025,4.182661,0.7292223
302,160.75102,8.085417,0.72749597
303,167.7128,11.988299,0.7257309
304,174.67538,15.891453,0.72392446
305,181.63995,19.79501,0.7220917
306,188.60655,23.6991,0.7202231
307,195.57707,27.604078,0.7183354
308,7.3893557,-85.71825,0.75399244
309,14.358586,-81.82258,0.7533965
310,21.32795,-77.92613,0.7527216
311,28.297424,-74.02901,0.7519715
312,35.266956,-70.13121,0.7511806
313,42.236423,-66.232635,0.75035983
314,49.205753,-62.333378,0.7494734
315,56.174885,-58.433456,0.74853027
316,63.143707,-54.53297,0.74753946
317,70.112114,-50.631966,0.7464614
318,77.07988,-46.730335,0.745329
319,84.046906,-42.828312,0.744153
320,91.01327,-38.925938,0.7429109
321,97.978615,-35.02323,0.7416007
322,104.942986,-31.120352,0.74025446
323,111.90687,-27.217443,0.7388405
324,118.86986,-23.314463,0.7373655
325,125.832054,-19.41148,0.735841
326,132.79312,-15.5084305,0.73425555
327,139.7543,-11.605537,0.73262644
328,146.71518,-7.7027135,0.73094267
329,153.67561,-3.799865,0.7292099
330,160.63637,0.102988236,0.7274359
331,167.59805,4.005888,0.72561955
332,174.56046,7.9089575,0.72376376
333,181.52466,11.81232,0.72187227
334,188.49075,15.716159,0.71995133
335,195.4605,19.620668,0.7180018
336,7.2771654,-93.69404,0.7550634
337,14.24604,-89.799,0.75436836
338,21.215065,-85.90329,0.75364465
339,28.184189,-82.00683,0.75287795
340,35.15336,-78.10955,0.7520701
341,42.122475,-74.211555,0.7511902
342,49.091484,-70.31281,0.7502517
343,56.06031,-66.413414,0.74924517
344,63.0288,-62.513332,0.74818474
345,69.99683,-58.612614,0.7470738
346,76.96436,-54.71133,0.7459102
347,83.93134,-50.809685,0.7446823
348,90.897484,-46.907505,0.74338746
349,97.86268,-43.004986,0.7420474
350,104.8273,-39.102287,0.74065036
351,111.79123,-35.19947,0.739189
352,118.7543,-31.296534,0.7376808
353,125.716545,-27.393526,0.7361038
354,132.67776,-23.490458,0.7344806
355,139.63919,-19.587523,0.73280734
356,146.60013,-15.68461,0.73107165
357,153.56064,-11.781693,0.7292979
358,160.52147,-7.8788214,0.7274746
359,167.48314,-3.9759307,0.7256106
360,174.44545,-0.07287963,0.72370374
361,181.40942,3.8303268,0.7217626
362,188.37518,7.7338805,0.71978325
363,195.34431,11.637952,0.71778095
364,7.1648374,-101.66834,0.7561851
365,14.133375,-97.77393,0.7554793
366,21.10203,-93.878716,0.7547305
367,28.070763,-89.982735,0.7538943
368,35.03952,-86.08601,0.7530183
369,42.00827,-82.18859,0.7520741
370,48.9769,-78.29041,0.75109535
371,55.945362,-74.3915,0.7500486
372,62.913544,-70.49195,0.74895275
373,69.88134,-66.59175,0.7478057
374,76.848694,-62.690956,0.74658114
375,83.81536,-58.789562,0.7452968
376,90.781235,-54.88763,0.74397135
377,97.74657,-50.985443,0.7425992
378,104.71129,-47.08306,0.7411492
379,111.675186,-43.180386,0.7396483
380,118.63838,-39.27761,0.7380897
381,125.60056,-35.374615,0.7364648
382,132.56209,-31.471548,0.73480225
383,139.52371,-27.568678,0.7330829
384,146.48471,-23.665762,0.73130596
385,153.44539,-19.762829,0.72948134
386,160.40636,-15.859943,0.7276148
387,167.36807,-11.957055,0.7257013
388,174.33037,-8.054132,0.72374403
389,181.29424,-4.1510563,0.7217518
390,188.25977,-0.2477517,0.7197256
391,195.22849,3.6559367,0.7176644
392,7.0523567,-109.64153,0.7575676
393,14.020554,-105.747154,0.75674295
394,20.988827,-101.85241,0.7558699
395,27.9572,-97.95707,0.7549752
396,34.925594,-94.06098,0.75405324
397,41.89398,-90.1641,0.7530745
398,48.862225,-86.2665,0.7520483
399,55.83034,-82.36812,0.75095344
400,62.798176,-78.46905,0.7498016
401,69.76561,-74.56927,0.7485877
402,76.73257,-70.66884,0.74733514
403,83.699,-66.767845,0.7460328
404,90.66492,-62.866455,0.74466914
405,97.6303,-58.964706,0.74323756
406,104.59494,-55.062542,0.7417432
407,111.55887,-51.160152,0.74020064
408,118.522064,-47.257492,0.7385847
409,125.48421,-43.35461,0.73692876
410,132.44615,-39.45176,0.73522675
411,139.40791,-35.54895,0.73345876
412,146.369,-31.646044,0.731636
413,153.32985,-27.743153,0.72977155
414,160.29103,-23.840353,0.7278547
415,167.25287,-19.937551,0.72589445
416,174.2152,-16.034706,0.72389
417,181.1791,-12.131831,0.7218477
418,188.1445,-8.228751,0.7197703
419,195.11299,-4.325448,0.7176597
420,6.9396896,-117.61416,0.75899714
421,13.907631,-113.719925,0.75812876
422,20.875591,-109.82524,0.7572326
423,27.843527,-105.93,0.7562907
424,34.81148,-102.03421,0.7552792
425,41.779434,-98.13778,0.7542193
426,48.747284,-94.24065,0.75311863
427,55.714977,-90.34285,0.7519782
428,62.68246,-86.44428,0.75077444
429,69.6496,-82.54507,0.7495403
430,76.616394,-78.64526,0.748238
431,83.58275,-74.74486,0.7468777
432,90.54856,-70.84398,0.74545664
433,97.51379,-66.942566,0.74397534
434,104.47836,-63.040764,0.74244124
435,111.44229,-59.13867,0.74084467
436,118.405304,-55.236156,0.73918474
437,125.36768,-51.333527,0.7374992
438,132.33003,-47.43094,0.7357478
439,139.29181,-43.528255,0.73393077
440,146.25302,-39.62546,0.7320683
441,153.21411,-35.72268,0.7301542
442,160.17555,-31.81999,0.7281979
443,167.13753,-27.917316,0.7261904
444,174.09999,-24.014637,0.72413725
445,181.064,-20.111958,0.72205055
446,188.0294,-16.209127,0.7199201
447,194.99782,-12.306188,0.7177614
448,6.826773,-125.5862,0.76052654
449,13.794541,-121.69195,0.7596407
450,20.762224,-117.7973,0.75867385
451,27.729862,-113.90227,0.7576481
452,34.69748,-110.00678,0.7565871
453,41.665024,-106.11069,0.75549567
454,48.63249,-102.213936,0.7543475
455,55.599823,-98.31656,0.7531495
456,62.56696,-94.41851,0.7518903
457,69.533806,-90.51983,0.7505852
458,76.50032,-86.62048,0.7492299
459,83.46641,-82.72054,0.74781543
460,90.432014,-78.82009,0.746348
461,97.39713,-74.91913,0.7448233
462,104.36161,-71.01769,0.7432345
463,111.32532,-67.1158,0.741584
464,118.28836,-63.213642,0.73990047
465,125.25119,-59.311462,0.73817223
466,132.21365,-55.40915,0.73636323
467,139.17546,-51.506603,0.73450637
468,146.13686,-47.603996,0.73259974
469,153.09824,-43.7014,0.7306416
470,160.06,-39.798885,0.7286401
471,167.0221,-35.89638,0.7265874
472,173.98482,-31.993883,0.7244922
473,180.94897,-28.09144,0.7223529
474,187.9145,-24.188896,0.7201784
475,194.883,-20.286352,0.7179725
476,6.713594,-133.55785,0.76230544
477,13.681207,-129.66318,0.761221
478,20.64869,-125.76865,0.7601748
479,27.616083,-121.873764,0.7591278
480,34.58339,-117.97841,0.7580274
481,41.5506,-114.08253,0.75687635
482,48.51767,-110.186104,0.7556724
483,55.48465,-106.289116,0.75441027
484,62.451424,-102.39148,0.75310266
485,69.41795,-98.493256,0.7517433
486,76.38418,-94.594376,0.75033504
487,83.35004,-90.69495,0.74886864
488,90.31543,-86.7949,0.74734575
489,97.28031,-82.8943,0.7457537
490,104.24452,-78.99321,0.74412173
491,111.208206,-75.091736,0.7424614
492,118.17162,-71.19014,0.740738
493,125.13465,-67.28832,0.73894167
494,132.09706,-63.38626,0.737089
495,139.05896,-59.48398,0.7351834
496,146.02058,-55.5816,0.7332384
497,152.98232,-51.67927,0.73124135
498,159.9444,-47.777035,0.7291899
499,166.90665,-43.874737,0.7270875
500,173.86974,-39.972496,0.72495097
501,180.83408,-36.070324,0.72276604
502,187.79987,-32.16812,0.7205442
503,194.76855,-28.265972,0.718291
504,6.6001024,-141.53082,0.76415646
505,13.567693,-137.63527,0.763113
506,20.535019,-133.73979,0.76199144
507,27.50212,-129.84444,0.7607955
508,34.46913,-125.94909,0.75955445
509,41.43604,-122.05345,0.7583186
510,48.402824,-118.15732,0.75705796
511,55.369473,-114.26067,0.75574666
512,62.335922,-110.363396,0.75438565
513,69.3021,-106.465515,0.7529769
514,76.268,-102.56704,0.751511
515,83.23352,-98.667946,0.7499922
516,90.19861,-94.7683,0.7484312
517,97.163284,-90.86814,0.7468225
518,104.12755,-86.96761,0.7451781
519,111.09149,-83.06678,0.7434545
520,118.055,-79.16564,0.74166375
521,125.01793,-75.264114,0.73980993
522,131.98035,-71.36236,0.73792005
523,138.94243,-67.46039,0.7359765
524,145.90437,-63.55838,0.7339824
525,152.86649,-59.656403,0.73194504
526,159.8288,-55.75443,0.7298422
527,166.79129,-51.8524,0.7277017
528,173.75484,-47.950535,0.72551966
529,180.71936,-44.04867,0.7232868
530,187.68561,-40.146847,0.7210216
531,194.65456,-36.245167,0.71871775
532,6.4862056,-149.50432,0.7661377
533,13.453908,-145.60796,0.7649821
534,20.42123,-141.712,0.76380557
535,27.388245,-137.8162,0.76260215
536,34.35501,-133.92027,0.7613695
537,41.321575,-130.0242,0.7600725
538,48.28797,-126.12788,0.75872
539,55.25424,-122.231224,0.75732327
540,62.220318,-118.33418,0.75588924
541,69.186165,-114.43664,0.75440943
542,76.15179,-110.53856,0.75289756
543,83.117096,-106.63996,0.75133795
544,90.08209,-102.740845,0.7497291
545,97.04678,-98.84133,0.7480589
546,104.01107,-94.94137,0.7463217
547,110.974915,-91.04093,0.74452907
548,117.93827,-87.14009,0.74269044
549,124.90118,-83.23892,0.74079496
550,131.86371,-79.33753,0.73886216
551,138.82603,-75.43599,0.73687994
552,145.78835,-71.53443,0.734846
553,152.7508,-67.63284,0.73275083
554,159.71326,-63.731148,0.7306067
555,166.6762,-59.829514,0.7284266
556,173.64015,-55.928017,0.7261932
557,180.60497,-52.026512,0.7239186
558,187.57181,-48.125195,0.72161204
559,194.54106,-44.22398,0.71925986
560,6.371892,-157.47966,0.7683529
561,13.339802,-153.58177,0.7670885
562,20.307203,-149.68475,0.76579225
563,27.274176,-145.78821,0.76449543
564,34.24086,-141.89185,0.7631712
565,41.207283,-137.99556,0.7618145
566,48.173477,-134.09909,0.76042026
567,55.13949,-130.20241,0.7589733
568,62.10528,-126.30536,0.7575017
569,69.07085,-122.407974,0.755977
570,76.03621,-118.51009,0.7543874
571,83.001305,-114.61181,0.7527539
572,89.96608,-110.71304,0.751077
573,96.93056,-106.81384,0.7493365
574,103.89462,-102.91418,0.74755406
575,110.858315,-99.01408,0.74571973
576,117.82164,-95.113655,0.7438384
577,124.78459,-91.21291,0.7419097
578,131.74734,-87.311966,0.7399267
579,138.70998,-83.41094,0.73790354
580,145.6726,-79.5098,0.7358154
581,152.63524,-75.60859,0.7336691
582,159.598,-71.707306,0.7314871
583,166.56151,-67.80613,0.72926265
584,173.52576,-63.905003,0.72698206
585,180.49109,-60.003975,0.72466666
586,187.45859,-56.103226,0.72231394
587,194.42819,-52.202515,0.71991456
588,6.257077,-165.45795,0.77071494
589,13.22538,-161.55809,0.7693997
590,20.192972,-157.65932,0.7680172
591,27.159998,-153.76146,0.7666202
592,34.126625,-149.86415,0.76518726
593,41.09292,-145.96722,0.76373655
594,48.058945,-142.07034,0.7622549
595,55.024727,-138.1734,0.7607487
596,61.990303,-134.27629,0.75919306
597,68.955635,-130.37892,0.7575958
598,75.92073,-126.48119,0.7559601
599,82.88558,-122.583046,0.7542742
600,89.85013,-118.68455,0.75253725
601,96.814415,-114.7856,0.7507596
602,103.77835,-110.88627,0.7489304
603,110.74198,-106.98657,0.7470548
604,117.705345,-103.08661,0.74512154
605,124.66846,-99.18637,0.7431448
606,131.63144,-95.28594,0.7411233
607,138.59435,-91.38538,0.7390357
608,145.55716,-87.484695,0.73689103
609,152.51999,-83.58381,0.7347116
610,159.4833,-79.683075,0.7324918
611,166.44724,-75.782394,0.73020726
612,173.41182,-71.88169,0.72788566
613,180.37796,-67.98125,0.72553426
614,187.346,-64.08103,0.723131
615,194.31612,-60.180943,0.720691
616,6.14171,-173.43938,0.7732541
617,13.110566,-169.53732,0.77177626
618,20.078537,-165.6368,0.7703495
619,27.045788,-161.73727,0.7688988
620,34.01247,-157.8385,0.7674122
621,40.978714,-153.9404,0.7658756
622,47.944588,-150.04268,0.76430523
623,54.9102,-146.14516,0.7627143
624,61.875546,-142.2477,0.7610893
625,68.84066,-138.3501,0.75941694
626,75.805534,-134.45232,0.75771624
627,82.77018,-130.55426,0.7559641
628,89.73455,-126.655876,0.75417495
629,96.6987,-122.75721,0.75234216
630,103.662575,-118.85819,0.75045925
631,110.62623,-114.95895,0.7485253
632,117.58967,-111.05938,0.7465496
633,124.552956,-107.15964,0.74451405
634,131.5161,-103.25967,0.74242944
635,138.47911,-99.359474,0.74027944
636,145.4421,-95.45915,0.7380993
637,152.40543,-91.55886,0.7358821
638,159.36923,-87.65865,0.733603
639,166.33344,-83.758385,0.73127496
640,173.29874,-79.8583,0.7289236
641,180.26566,-75.95849,0.72651947
642,187.23419,-72.058876,0.7240671
643,194.20506,-68.159424,0.72158796
644,6.025731,-181.42572,0.7759535
645,12.995331,-177.5206,0.77446014
646,19.963818,-173.61734,0.77289706
647,26.931414,-169.71573,0.77129704
648,33.89832,-165.81546,0.76971126
649,40.86469,-161.91605,0.76812416
650,47.83058,-158.01721,0.7665091
651,54.79609,-154.11877,0.76485753
652,61.761303,-150.22058,0.7631624
653,68.72624,-146.3225,0.76142657
654,75.69094,-142.42442,0.75965184
655,82.655426,-138.52621,0.7578327
656,89.61967,-134.62788,0.7559786
657,96.58373,-130.72935,0.75408167
658,103.54758,-126.83058,0.75213355
659,110.51124,-122.931595,0.75013644
660,117.47473,-119.032364,0.7480872
661,124.438034,-115.13291,0.7459871
662,131.40123,-111.23323,0.74384916
663,138.36446,-107.33348,0.74167544
664,145.32791,-103.43372,0.7394554
665,152.29167,-99.53397,0.73716617
666,159.25572,-95.63415,0.734839
667,166.22054,-91.73444,0.732484
668,173.1867,-87.835075,0.7300847
669,180.15422,-83.935905,0.72762436
670,187.12343,-80.03689,0.72513473
671,194.09525,-76.13828,0.7226112
672,5.909057,-189.41768,0.77898604
673,12.879595,-185.50876,0.77727056
674,19.848824,-181.6026,0.77558357
675,26.816938,-177.69843,0.77396023
676,33.784203,-173.79572,0.7723022
677,40.75075,-169.89433,0.7705849
678,47.716736,-165.99397,0.76884556
679,54.682304,-162.09442,0.76709056
680,61.64751,-158.19539,0.7653152
681,68.61237,-154.29665,0.7635157
682,75.576996,-150.39807,0.76167464
683,82.541374,-146.49954,0.75979817
684,89.50552,-142.60095,0.7578731
685,96.469505,-138.70233,0.7559096
686,103.433266,-134.80359,0.7538977
687,110.39688,-130.90468,0.75184417
688,117.36036,-127.0056,0.7497561
689,124.323784,-123.106445,0.7476243
690,131.28726,-119.20724,0.7454437
691,138.25087,-115.30795,0.74321216
692,145.21461,-111.40864,0.7409132
693,152.17862,-107.50924,0.73858327
694,159.14326,-103.610016,0.73623264
695,166.10895,-99.71109,0.73382837
696,173.07576,-95.81231,0.73136157
697,180.04388,-91.91375,0.7288646
698,187.01404,-88.015495,0.7263364
699,193.9869,-84.11773,0.72377074
700,5.791603,-197.41747,0.7821411
701,12.763368,-193.50407,0.78039336
702,19.733511,-189.59366,0.77863395
703,26.70233,-185.6859,0.77681595
704,33.6701,-181.78049,0.7749873
705,40.637047,-177.87689,0.77319396
706,47.603287,-173.97464,0.7714066
707,54.568985,-170.07332,0.7695873
708,61.534206,-166.17288,0.7677436
709,68.499054,-162.273,0.76584876
710,75.46362,-158.37354,0.76392287
711,82.42794,-154.47438,0.7619679
712,89.39204,-150.57544,0.75997853
713,96.35599,-146.67654,0.7579477
714,103.31977,-142.7777,0.7558777
715,110.28347,-138.87888,0.7537699
716,117.24712,-134.98001,0.7516093
717,124.21075,-131.0811,0.74940264
718,131.17441,-127.18211,0.7471483
719,138.1382,-123.283104,0.7448518
720,145.10223,-119.38416,0.74253035
721,152.0669,-115.485374,0.74017155
722,159.03232,-111.58684,0.7377596
723,165.99861,-107.68845,0.73528713
724,172.96603,-103.79029,0.73278266
725,179.93507,-99.89245,0.7302469
726,186.90631,-95.995056,0.7276746
727,193.88039,-92.098236,0.72507834
728,5.673322,-205.4262,0.7856499
729,12.646568,-201.50722,0.7836977
730,19.617908,-197.59224,0.7817776
731,26.587679,-193.68056,0.77988976
732,33.55615,-189.77147,0.7780304
733,40.523582,-185.86458,0.77612156
734,47.49016,-181.95956,0.77418673
735,54.4561,-178.05618,0.7722258
736,61.421528,-174.154,0.7702614
737,68.38652,-170.25279,0.7682831
738,75.351166,-166.35222,0.7662965
739,82.31554,-162.45221,0.76426667
740,89.27966,-158.55254,0.76220983
741,96.243645,-154.65317,0.76010716
742,103.207466,-150.75398,0.75796854
743,110.171234,-146.85492,0.75578415
744,117.134964,-142.95592,0.75356644
745,124.09872,-139.05702,0.7513177
