-0.71 -0.23 -0.005401871264410829 -0.00654839491667758
-0.71 -0.19 -0.0058264047256386675 -0.006544897039248099
-0.71 -0.15 -0.0032040006185241054 -0.005960577595431005
-0.71 -0.11 -0.001533669924356218 -0.005930385481192957
-0.71 -0.07 -0.0010131084111435484 -0.006286095195459751
-0.71 -0.03 -0.0005713790626487025 -0.006787579397025567
-0.71 0.01 0.00012165506365136025 -0.007415657113534646
-0.71 0.05 0.0011026348273901476 -0.00820694611461903
-0.71 0.09 0.002244259104145385 -0.009181680731476405
-0.71 0.13 0.002840832485617284 -0.010220279187464598
-0.71 0.17 0.0020315351758313227 -0.011023663351998891
-0.71 0.21 0.0017653849588441517 -0.011909747663906955
-0.67 -0.31 -0.006692788001259942 -0.007580812358838784
-0.67 -0.27 -0.003385326036806191 -0.0056911910894683615
-0.67 -0.23 -0.00309327739611831 -0.005381841494170203
-0.67 -0.19 -0.0026512343498268365 -0.005171887352915405
-0.67 -0.15 -0.00036712250090431553 -0.0047289229479545725
-0.67 -0.11 0.000752341820231095 -0.004842063283270193
-0.67 -0.07 0.0006870032118513336 -0.00530864145551746
-0.67 -0.03 0.0007378512432012485 -0.005851723078674098
-0.67 0.01 0.001296494330887299 -0.006465693945200801
-0.67 0.05 0.0023758749400712986 -0.007250736935812796
-0.67 0.09 0.003877193981139726 -0.008260623072082751
-0.67 0.13 0.0049569993169313875 -0.009425537180867138
-0.67 0.17 0.004488449616587786 -0.010354233484797248
-0.67 0.21 0.004187136744349118 -0.011284251815339985
-0.67 0.25 0.006206352302598361 -0.013047907575611362
-0.67 0.29 0.005349026151861835 -0.013820190423928125
-0.67 0.33 0.006724588584773983 -0.015569036168670891
-0.63 -0.39 -0.006497512107841885 -0.009112364638184545
-0.63 -0.35 -0.0032608350794873786 -0.006371575044141764
-0.63 -0.31 -0.003657244553835426 -0.005992294939190401
-0.63 -0.27 -0.001055625234641866 -0.00443012510055496
-0.63 -0.23 -0.0014371846519054543 -0.004409543603060229
-0.63 -0.19 -0.0023720973986769422 -0.004646426199641951
-0.63 -0.15 -0.0002747986188182949 -0.004142380623541442
-0.63 -0.11 0.0010799913771677438 -0.00413241420395849
-0.63 -0.07 0.0010551064082164885 -0.0045526548435503855
-0.63 -0.03 0.0010188443810932313 -0.005028293124695438
-0.63 0.01 0.0014973526557753303 -0.005598894486610995
-0.63 0.05 0.0025342227241367254 -0.006319335136804938
-0.63 0.09 0.003924919973513852 -0.007263845710458128
-0.63 0.13 0.004681857816279944 -0.008308478596980251
-0.63 0.17 0.003916424206039437 -0.00905560653179549
-0.63 0.21 0.00433685574873266 -0.0101172852495921
-0.63 0.25 0.0075426808647023336 -0.012336841612949456
-0.63 0.29 0.00691282026585327 -0.01321896488431662
-0.63 0.33 0.00787038524589434 -0.014816773223984114
-0.63 0.37 0.0073244477209470915 -0.015619135963049757
-0.59 -0.43 -0.004897991896143594 -0.009291027992077261
-0.59 -0.39 -0.003406313082990664 -0.007208986614159585
-0.59 -0.35 -0.0013587485527182253 -0.005181511853265874
-0.59 -0.31 -0.002400086294414905 -0.005211197883525642
-0.59 -0.27 -0.0012744938370019554 -0.004253175145706223
-0.59 -0.23 -0.0004844241459238674 -0.0037015721246405064
-0.59 -0.19 -0.0022395060353801455 -0.0042132138079793435
-0.59 -0.15 -0.0011179374751009163 -0.0038605773241968677
-0.59 -0.11 0.00019778848383111836 -0.0037178190962734448
-0.59 -0.07 0.0005705460731064704 -0.003955697923490931
-0.59 -0.03 0.0007869363758459258 -0.004330596455440983
-0.59 0.01 0.001246472556971412 -0.004811024958550902
-0.59 0.05 0.0020127065074007078 -0.005431263263332653
-0.59 0.09 0.0029159336959310167 -0.00622009158075798
-0.59 0.13 0.003268671448410032 -0.007045775064902671
-0.59 0.17 0.0028666197504492175 -0.007732500606024928
-0.59 0.21 0.004373017930362266 -0.00905073519554378
-0.59 0.25 0.007150962037798081 -0.011122119507490424
-0.59 0.29 0.005821231295811913 -0.011565266230164184
-0.59 0.33 0.008957529028151612 -0.014273617931038984
-0.59 0.37 0.008242823482959238 -0.014972482523177177
-0.59 0.41 0.00994438696426414 -0.017215472297237966
-0.59 0.45 0.008390455368100902 -0.01717027951801242
-0.55 -0.47 -0.0033014513335558604 -0.009486003866896908
-0.55 -0.43 -0.0031855549377723946 -0.008157070224029894
-0.55 -0.39 -0.0012369551123754263 -0.005725859079689144
-0.55 -0.35 -0.0019727917753300517 -0.00547495840243073
-0.55 -0.31 -0.0010526192445752258 -0.004334767210607993
-0.55 -0.27 -0.0021870014244314007 -0.0044730552447020955
-0.55 -0.23 -0.0005971803293221001 -0.0034381117740451828
-0.55 -0.19 -0.0014438276830901486 -0.0035976313814529703
-0.55 -0.15 -0.001273248053394127 -0.003475249469104824
-0.55 -0.11 -0.00044786145727471194 -0.0033413722914872324
-0.55 -0.07 0.00022774988744345137 -0.003430159105239028
-0.55 -0.03 0.0007770234620068095 -0.0037013259929867814
-0.55 0.01 0.0012732784429942967 -0.0041110596080162765
-0.55 0.05 0.0017137487527065787 -0.004652704432054122
-0.55 0.09 0.0020890607110857218 -0.005288319025471111
-0.55 0.13 0.002323473936371556 -0.005973621112218552
-0.55 0.17 0.0026873556237205776 -0.006759237192810019
-0.55 0.21 0.0043332878772162076 -0.008091964462181522
-0.55 0.25 0.005367202197646748 -0.009400182817145719
-0.55 0.29 0.005168382735917021 -0.010219819988066092
-0.55 0.33 0.008496133137981587 -0.013069479882787505
-0.55 0.37 0.007437512206564634 -0.013434526393552915
-0.55 0.41 0.010269624230602403 -0.016504428971842344
-0.55 0.45 0.010094044388125667 -0.017487309044810218
-0.55 0.49 0.008982352293060103 -0.01756553204290867
-0.51 -0.51 -0.0027481397451367684 -0.01066213974510788
-0.51 -0.47 -0.0023897169276096974 -0.008876229325494478
-0.51 -0.43 -0.0021619625984783397 -0.007453223367406281
-0.51 -0.39 -0.00048550218926379785 -0.00514332520357641
-0.51 -0.35 -0.0025425603749340553 -0.005839757120057243
-0.51 -0.31 -0.0008204810424956577 -0.0040610178886026915
-0.51 -0.27 -0.0018936544841494651 -0.004172640609226619
-0.51 -0.23 -0.001086462740602201 -0.0033998753536224058
-0.51 -0.19 -0.0003458674393925776 -0.0028992839480039834
-0.51 -0.15 6.65817723586315e-05 -0.0027198288905196932
-0.51 -0.11 0.0003270170908251657 -0.0027371923921748476
-0.51 -0.07 0.0005409774074109919 -0.0028891207479837533
