0.0 0.0
8.0 -1.0497048033852874e-06
16.0 -1.707275508154582e-06
24.0 -2.5007226517881342e-06
32.0 -2.638267742813283e-06
40.0 -2.9225278730671267e-06
48.0 -1.8064694879138532e-06
56.0 -2.3130925649872403e-06
64.0 -8.711712471409783e-07
72.0 4.777548871237602e-07
80.0 -1.719152815660152e-07
88.0 2.5765119648357704e-06
96.0 1.3640400295389377e-06
104.0 4.324664768518005e-07
112.0 1.8083021381398723e-06
120.0 -1.4942255815997285e-07
128.0 4.38096785349007e-07
136.0 5.306634394131038e-07
144.0 -4.772755796633721e-06
152.0 4.65582776831841e-07
160.0 -4.2638887028378925e-06
168.0 -4.063769855511268e-06
176.0 1.9393336891937452e-07
184.0 -4.6029990123930276e-06
192.0 -3.764512448101165e-06
200.0 1.0856119740831893e-05
208.0 -6.842263202355703e-06
216.0 -4.290882749113933e-06
224.0 -7.055509186892905e-06
232.0 -6.014137248766538e-06
240.0 -1.3470947267890665e-05
248.0 2.7252085531559445e-06
